"sg_uf","week","age_clas","hosp","freq"
"AC",2020-06-13,"age_20_39",11,0.183333333333333
"AC",2020-06-13,"age_40_59",23,0.383333333333333
"AC",2020-06-13,"age_60_79",18,0.3
"AC",2020-06-13,"age_80",8,0.133333333333333
"AC",2020-06-20,"age_0_19",1,0.0175438596491228
"AC",2020-06-20,"age_20_39",11,0.192982456140351
"AC",2020-06-20,"age_40_59",21,0.368421052631579
"AC",2020-06-20,"age_60_79",20,0.350877192982456
"AC",2020-06-20,"age_80",4,0.0701754385964912
"AC",2020-06-27,"age_0_19",1,0.0181818181818182
"AC",2020-06-27,"age_20_39",6,0.109090909090909
"AC",2020-06-27,"age_40_59",23,0.418181818181818
"AC",2020-06-27,"age_60_79",19,0.345454545454545
"AC",2020-06-27,"age_80",6,0.109090909090909
"AC",2020-07-04,"age_0_19",1,0.0178571428571429
"AC",2020-07-04,"age_20_39",6,0.107142857142857
"AC",2020-07-04,"age_40_59",20,0.357142857142857
"AC",2020-07-04,"age_60_79",22,0.392857142857143
"AC",2020-07-04,"age_80",7,0.125
"AC",2020-07-11,"age_0_19",1,0.0178571428571429
"AC",2020-07-11,"age_20_39",5,0.0892857142857143
"AC",2020-07-11,"age_40_59",20,0.357142857142857
"AC",2020-07-11,"age_60_79",23,0.410714285714286
"AC",2020-07-11,"age_80",7,0.125
"AC",2020-07-18,"age_0_19",1,0.0277777777777778
"AC",2020-07-18,"age_20_39",4,0.111111111111111
"AC",2020-07-18,"age_40_59",17,0.472222222222222
"AC",2020-07-18,"age_60_79",8,0.222222222222222
"AC",2020-07-18,"age_80",6,0.166666666666667
"AC",2020-07-25,"age_0_19",2,0.0416666666666667
"AC",2020-07-25,"age_20_39",6,0.125
"AC",2020-07-25,"age_40_59",15,0.3125
"AC",2020-07-25,"age_60_79",22,0.458333333333333
"AC",2020-07-25,"age_80",3,0.0625
"AC",2020-08-01,"age_0_19",1,0.0256410256410256
"AC",2020-08-01,"age_20_39",5,0.128205128205128
"AC",2020-08-01,"age_40_59",13,0.333333333333333
"AC",2020-08-01,"age_60_79",14,0.358974358974359
"AC",2020-08-01,"age_80",6,0.153846153846154
"AC",2020-08-08,"age_20_39",6,0.176470588235294
"AC",2020-08-08,"age_40_59",9,0.264705882352941
"AC",2020-08-08,"age_60_79",13,0.382352941176471
"AC",2020-08-08,"age_80",6,0.176470588235294
"AC",2020-08-15,"age_20_39",6,0.171428571428571
"AC",2020-08-15,"age_40_59",11,0.314285714285714
"AC",2020-08-15,"age_60_79",15,0.428571428571429
"AC",2020-08-15,"age_80",3,0.0857142857142857
"AC",2020-08-22,"age_20_39",6,0.230769230769231
"AC",2020-08-22,"age_40_59",8,0.307692307692308
"AC",2020-08-22,"age_60_79",10,0.384615384615385
"AC",2020-08-22,"age_80",2,0.0769230769230769
"AC",2020-08-29,"age_0_19",1,0.04
"AC",2020-08-29,"age_20_39",3,0.12
"AC",2020-08-29,"age_40_59",8,0.32
"AC",2020-08-29,"age_60_79",8,0.32
"AC",2020-08-29,"age_80",5,0.2
"AC",2020-09-05,"age_0_19",1,0.0384615384615385
"AC",2020-09-05,"age_20_39",2,0.0769230769230769
"AC",2020-09-05,"age_40_59",7,0.269230769230769
"AC",2020-09-05,"age_60_79",10,0.384615384615385
"AC",2020-09-05,"age_80",6,0.230769230769231
"AC",2020-09-12,"age_0_19",2,0.0909090909090909
"AC",2020-09-12,"age_20_39",3,0.136363636363636
"AC",2020-09-12,"age_40_59",5,0.227272727272727
"AC",2020-09-12,"age_60_79",10,0.454545454545455
"AC",2020-09-12,"age_80",2,0.0909090909090909
"AC",2020-09-19,"age_20_39",5,0.208333333333333
"AC",2020-09-19,"age_40_59",7,0.291666666666667
"AC",2020-09-19,"age_60_79",7,0.291666666666667
"AC",2020-09-19,"age_80",5,0.208333333333333
"AC",2020-09-26,"age_20_39",3,0.2
"AC",2020-09-26,"age_40_59",7,0.466666666666667
"AC",2020-09-26,"age_60_79",4,0.266666666666667
"AC",2020-09-26,"age_80",1,0.0666666666666667
"AC",2020-10-03,"age_0_19",2,0.08
"AC",2020-10-03,"age_20_39",5,0.2
"AC",2020-10-03,"age_40_59",11,0.44
"AC",2020-10-03,"age_60_79",6,0.24
"AC",2020-10-03,"age_80",1,0.04
"AC",2020-10-10,"age_20_39",5,0.192307692307692
"AC",2020-10-10,"age_40_59",10,0.384615384615385
"AC",2020-10-10,"age_60_79",10,0.384615384615385
"AC",2020-10-10,"age_80",1,0.0384615384615385
"AC",2020-10-17,"age_20_39",6,0.222222222222222
"AC",2020-10-17,"age_40_59",9,0.333333333333333
"AC",2020-10-17,"age_60_79",11,0.407407407407407
"AC",2020-10-17,"age_80",1,0.037037037037037
"AC",2020-10-24,"age_0_19",2,0.0571428571428571
"AC",2020-10-24,"age_20_39",8,0.228571428571429
"AC",2020-10-24,"age_40_59",11,0.314285714285714
"AC",2020-10-24,"age_60_79",11,0.314285714285714
"AC",2020-10-24,"age_80",3,0.0857142857142857
"AC",2020-10-31,"age_0_19",1,0.0303030303030303
"AC",2020-10-31,"age_20_39",8,0.242424242424242
"AC",2020-10-31,"age_40_59",15,0.454545454545455
"AC",2020-10-31,"age_60_79",7,0.212121212121212
"AC",2020-10-31,"age_80",2,0.0606060606060606
"AC",2020-11-07,"age_20_39",12,0.24
"AC",2020-11-07,"age_40_59",19,0.38
"AC",2020-11-07,"age_60_79",18,0.36
"AC",2020-11-07,"age_80",1,0.02
"AC",2020-11-14,"age_0_19",1,0.0232558139534884
"AC",2020-11-14,"age_20_39",8,0.186046511627907
"AC",2020-11-14,"age_40_59",20,0.465116279069767
"AC",2020-11-14,"age_60_79",13,0.302325581395349
"AC",2020-11-14,"age_80",1,0.0232558139534884
"AC",2020-11-21,"age_0_19",1,0.0222222222222222
"AC",2020-11-21,"age_20_39",7,0.155555555555556
"AC",2020-11-21,"age_40_59",18,0.4
"AC",2020-11-21,"age_60_79",14,0.311111111111111
"AC",2020-11-21,"age_80",5,0.111111111111111
"AC",2020-11-28,"age_0_19",1,0.0333333333333333
"AC",2020-11-28,"age_20_39",4,0.133333333333333
"AC",2020-11-28,"age_40_59",12,0.4
"AC",2020-11-28,"age_60_79",11,0.366666666666667
"AC",2020-11-28,"age_80",2,0.0666666666666667
"AC",2020-12-05,"age_0_19",1,0.0263157894736842
"AC",2020-12-05,"age_20_39",8,0.210526315789474
"AC",2020-12-05,"age_40_59",16,0.421052631578947
"AC",2020-12-05,"age_60_79",10,0.263157894736842
"AC",2020-12-05,"age_80",3,0.0789473684210526
"AC",2020-12-12,"age_20_39",3,0.0769230769230769
"AC",2020-12-12,"age_40_59",21,0.538461538461538
"AC",2020-12-12,"age_60_79",11,0.282051282051282
"AC",2020-12-12,"age_80",4,0.102564102564103
"AC",2020-12-19,"age_0_19",1,0.024390243902439
"AC",2020-12-19,"age_20_39",5,0.121951219512195
"AC",2020-12-19,"age_40_59",14,0.341463414634146
"AC",2020-12-19,"age_60_79",15,0.365853658536585
"AC",2020-12-19,"age_80",6,0.146341463414634
"AC",2020-12-26,"age_20_39",9,0.214285714285714
"AC",2020-12-26,"age_40_59",10,0.238095238095238
"AC",2020-12-26,"age_60_79",18,0.428571428571429
"AC",2020-12-26,"age_80",5,0.119047619047619
"AC",2021-01-02,"age_0_19",1,0.0208333333333333
"AC",2021-01-02,"age_20_39",8,0.166666666666667
"AC",2021-01-02,"age_40_59",15,0.3125
"AC",2021-01-02,"age_60_79",17,0.354166666666667
"AC",2021-01-02,"age_80",7,0.145833333333333
"AC",2021-01-09,"age_20_39",7,0.112903225806452
"AC",2021-01-09,"age_40_59",32,0.516129032258065
"AC",2021-01-09,"age_60_79",19,0.306451612903226
"AC",2021-01-09,"age_80",4,0.0645161290322581
"AC",2021-01-16,"age_20_39",13,0.158536585365854
"AC",2021-01-16,"age_40_59",31,0.378048780487805
"AC",2021-01-16,"age_60_79",30,0.365853658536585
"AC",2021-01-16,"age_80",8,0.0975609756097561
"AC",2021-01-23,"age_0_19",1,0.00970873786407767
"AC",2021-01-23,"age_20_39",19,0.184466019417476
"AC",2021-01-23,"age_40_59",38,0.368932038834951
"AC",2021-01-23,"age_60_79",33,0.320388349514563
"AC",2021-01-23,"age_80",12,0.116504854368932
"AC",2021-01-30,"age_0_19",1,0.0119047619047619
"AC",2021-01-30,"age_20_39",16,0.19047619047619
"AC",2021-01-30,"age_40_59",28,0.333333333333333
"AC",2021-01-30,"age_60_79",34,0.404761904761905
"AC",2021-01-30,"age_80",5,0.0595238095238095
"AC",2021-02-06,"age_20_39",25,0.178571428571429
"AC",2021-02-06,"age_40_59",52,0.371428571428571
"AC",2021-02-06,"age_60_79",52,0.371428571428571
"AC",2021-02-06,"age_80",11,0.0785714285714286
"AC",2021-02-13,"age_20_39",31,0.187878787878788
"AC",2021-02-13,"age_40_59",68,0.412121212121212
"AC",2021-02-13,"age_60_79",49,0.296969696969697
"AC",2021-02-13,"age_80",17,0.103030303030303
"AC",2021-02-20,"age_20_39",30,0.186335403726708
"AC",2021-02-20,"age_40_59",57,0.354037267080745
"AC",2021-02-20,"age_60_79",56,0.347826086956522
"AC",2021-02-20,"age_80",18,0.111801242236025
"AC",2021-02-27,"age_0_19",5,0.0274725274725275
"AC",2021-02-27,"age_20_39",29,0.159340659340659
"AC",2021-02-27,"age_40_59",64,0.351648351648352
"AC",2021-02-27,"age_60_79",63,0.346153846153846
"AC",2021-02-27,"age_80",21,0.115384615384615
"AC",2021-03-06,"age_0_19",5,0.0245098039215686
"AC",2021-03-06,"age_20_39",39,0.191176470588235
"AC",2021-03-06,"age_40_59",64,0.313725490196078
"AC",2021-03-06,"age_60_79",83,0.406862745098039
"AC",2021-03-06,"age_80",13,0.0637254901960784
"AC",2021-03-13,"age_0_19",1,0.005
"AC",2021-03-13,"age_20_39",32,0.16
"AC",2021-03-13,"age_40_59",75,0.375
"AC",2021-03-13,"age_60_79",73,0.365
"AC",2021-03-13,"age_80",19,0.095
"AC",2021-03-20,"age_20_39",23,0.163120567375887
"AC",2021-03-20,"age_40_59",55,0.390070921985816
"AC",2021-03-20,"age_60_79",55,0.390070921985816
"AC",2021-03-20,"age_80",8,0.0567375886524823
"AC",2021-03-27,"age_0_19",2,0.015625
"AC",2021-03-27,"age_20_39",20,0.15625
"AC",2021-03-27,"age_40_59",47,0.3671875
"AC",2021-03-27,"age_60_79",46,0.359375
"AC",2021-03-27,"age_80",13,0.1015625
"AC",2021-04-03,"age_0_19",2,0.0150375939849624
"AC",2021-04-03,"age_20_39",25,0.18796992481203
"AC",2021-04-03,"age_40_59",49,0.368421052631579
"AC",2021-04-03,"age_60_79",44,0.330827067669173
"AC",2021-04-03,"age_80",13,0.0977443609022556
"AC",2021-04-10,"age_0_19",4,0.0408163265306122
"AC",2021-04-10,"age_20_39",25,0.255102040816327
"AC",2021-04-10,"age_40_59",30,0.306122448979592
"AC",2021-04-10,"age_60_79",31,0.316326530612245
"AC",2021-04-10,"age_80",8,0.0816326530612245
"AC",2021-04-17,"age_0_19",1,0.0166666666666667
"AC",2021-04-17,"age_20_39",4,0.0666666666666667
"AC",2021-04-17,"age_40_59",22,0.366666666666667
"AC",2021-04-17,"age_60_79",27,0.45
"AC",2021-04-17,"age_80",6,0.1
"AC",2021-04-24,"age_20_39",8,0.2
"AC",2021-04-24,"age_40_59",20,0.5
"AC",2021-04-24,"age_60_79",11,0.275
"AC",2021-04-24,"age_80",1,0.025
"AC",2021-05-01,"age_0_19",1,0.0144927536231884
"AC",2021-05-01,"age_20_39",14,0.202898550724638
"AC",2021-05-01,"age_40_59",31,0.449275362318841
"AC",2021-05-01,"age_60_79",22,0.318840579710145
"AC",2021-05-01,"age_80",1,0.0144927536231884
"AC",2021-05-08,"age_0_19",2,0.037037037037037
"AC",2021-05-08,"age_20_39",7,0.12962962962963
"AC",2021-05-08,"age_40_59",31,0.574074074074074
"AC",2021-05-08,"age_60_79",11,0.203703703703704
"AC",2021-05-08,"age_80",3,0.0555555555555556
"AC",2021-05-15,"age_20_39",22,0.314285714285714
"AC",2021-05-15,"age_40_59",35,0.5
"AC",2021-05-15,"age_60_79",12,0.171428571428571
"AC",2021-05-15,"age_80",1,0.0142857142857143
"AC",2021-05-22,"age_20_39",10,0.238095238095238
"AC",2021-05-22,"age_40_59",24,0.571428571428571
"AC",2021-05-22,"age_60_79",5,0.119047619047619
"AC",2021-05-22,"age_80",3,0.0714285714285714
"AC",2021-05-29,"age_20_39",16,0.30188679245283
"AC",2021-05-29,"age_40_59",24,0.452830188679245
"AC",2021-05-29,"age_60_79",10,0.188679245283019
"AC",2021-05-29,"age_80",3,0.0566037735849057
"AC",2021-06-05,"age_20_39",14,0.285714285714286
"AC",2021-06-05,"age_40_59",25,0.510204081632653
"AC",2021-06-05,"age_60_79",7,0.142857142857143
"AC",2021-06-05,"age_80",3,0.0612244897959184
"AC",2021-06-12,"age_20_39",8,0.228571428571429
"AC",2021-06-12,"age_40_59",16,0.457142857142857
"AC",2021-06-12,"age_60_79",10,0.285714285714286
"AC",2021-06-12,"age_80",1,0.0285714285714286
"AC",2021-06-19,"age_20_39",7,0.259259259259259
"AC",2021-06-19,"age_40_59",13,0.481481481481481
"AC",2021-06-19,"age_60_79",6,0.222222222222222
"AC",2021-06-19,"age_80",1,0.037037037037037
"AC",2021-06-26,"age_20_39",7,0.368421052631579
"AC",2021-06-26,"age_40_59",9,0.473684210526316
"AC",2021-06-26,"age_60_79",2,0.105263157894737
"AC",2021-06-26,"age_80",1,0.0526315789473684
"AC",2021-07-03,"age_20_39",6,0.352941176470588
"AC",2021-07-03,"age_40_59",6,0.352941176470588
"AC",2021-07-03,"age_60_79",3,0.176470588235294
"AC",2021-07-03,"age_80",2,0.117647058823529
"AC",2021-07-10,"age_20_39",3,0.176470588235294
"AC",2021-07-10,"age_40_59",8,0.470588235294118
"AC",2021-07-10,"age_60_79",3,0.176470588235294
"AC",2021-07-10,"age_80",3,0.176470588235294
"AC",2021-07-17,"age_20_39",3,0.272727272727273
"AC",2021-07-17,"age_40_59",4,0.363636363636364
"AC",2021-07-17,"age_60_79",4,0.363636363636364
"AC",2021-07-24,"age_20_39",2,0.25
"AC",2021-07-24,"age_40_59",4,0.5
"AC",2021-07-24,"age_60_79",2,0.25
"AC",2021-07-31,"age_20_39",1,0.2
"AC",2021-07-31,"age_60_79",4,0.8
"AL",2020-02-22,"age_40_59",2,0.666666666666667
"AL",2020-02-22,"age_60_79",1,0.333333333333333
"AL",2020-03-07,"age_40_59",1,0.5
"AL",2020-03-07,"age_60_79",1,0.5
"AL",2020-03-14,"age_20_39",1,0.166666666666667
"AL",2020-03-14,"age_40_59",3,0.5
"AL",2020-03-14,"age_60_79",1,0.166666666666667
"AL",2020-03-14,"age_80",1,0.166666666666667
"AL",2020-03-21,"age_20_39",1,0.0833333333333333
"AL",2020-03-21,"age_40_59",7,0.583333333333333
"AL",2020-03-21,"age_60_79",3,0.25
"AL",2020-03-21,"age_80",1,0.0833333333333333
"AL",2020-03-28,"age_40_59",1,0.166666666666667
"AL",2020-03-28,"age_60_79",4,0.666666666666667
"AL",2020-03-28,"age_80",1,0.166666666666667
"AL",2020-04-04,"age_0_19",2,0.0952380952380952
"AL",2020-04-04,"age_20_39",5,0.238095238095238
"AL",2020-04-04,"age_40_59",4,0.19047619047619
"AL",2020-04-04,"age_60_79",7,0.333333333333333
"AL",2020-04-04,"age_80",3,0.142857142857143
"AL",2020-04-11,"age_0_19",2,0.0392156862745098
"AL",2020-04-11,"age_20_39",3,0.0588235294117647
"AL",2020-04-11,"age_40_59",20,0.392156862745098
"AL",2020-04-11,"age_60_79",13,0.254901960784314
"AL",2020-04-11,"age_80",13,0.254901960784314
"AL",2020-04-18,"age_0_19",2,0.015625
"AL",2020-04-18,"age_20_39",16,0.125
"AL",2020-04-18,"age_40_59",52,0.40625
"AL",2020-04-18,"age_60_79",41,0.3203125
"AL",2020-04-18,"age_80",17,0.1328125
"AL",2020-04-25,"age_0_19",6,0.0273972602739726
"AL",2020-04-25,"age_20_39",37,0.168949771689498
"AL",2020-04-25,"age_40_59",73,0.333333333333333
"AL",2020-04-25,"age_60_79",76,0.34703196347032
"AL",2020-04-25,"age_80",27,0.123287671232877
"AL",2020-05-02,"age_0_19",6,0.0181268882175227
"AL",2020-05-02,"age_20_39",36,0.108761329305136
"AL",2020-05-02,"age_40_59",111,0.335347432024169
"AL",2020-05-02,"age_60_79",133,0.401812688821752
"AL",2020-05-02,"age_80",45,0.13595166163142
"AL",2020-05-09,"age_0_19",5,0.0111111111111111
"AL",2020-05-09,"age_20_39",49,0.108888888888889
"AL",2020-05-09,"age_40_59",143,0.317777777777778
"AL",2020-05-09,"age_60_79",192,0.426666666666667
"AL",2020-05-09,"age_80",61,0.135555555555556
"AL",2020-05-16,"age_0_19",10,0.0190839694656489
"AL",2020-05-16,"age_20_39",54,0.103053435114504
"AL",2020-05-16,"age_40_59",156,0.297709923664122
"AL",2020-05-16,"age_60_79",236,0.450381679389313
"AL",2020-05-16,"age_80",68,0.129770992366412
"AL",2020-05-23,"age_0_19",6,0.0121703853955375
"AL",2020-05-23,"age_20_39",43,0.0872210953346856
"AL",2020-05-23,"age_40_59",165,0.334685598377282
"AL",2020-05-23,"age_60_79",216,0.438133874239351
"AL",2020-05-23,"age_80",63,0.127789046653144
"AL",2020-05-30,"age_0_19",9,0.0210772833723653
"AL",2020-05-30,"age_20_39",45,0.105386416861827
"AL",2020-05-30,"age_40_59",129,0.302107728337237
"AL",2020-05-30,"age_60_79",184,0.430913348946136
"AL",2020-05-30,"age_80",60,0.140515222482436
"AL",2020-06-06,"age_0_19",10,0.0228310502283105
"AL",2020-06-06,"age_20_39",37,0.0844748858447489
"AL",2020-06-06,"age_40_59",134,0.305936073059361
"AL",2020-06-06,"age_60_79",197,0.449771689497717
"AL",2020-06-06,"age_80",60,0.136986301369863
"AL",2020-06-13,"age_0_19",9,0.0252100840336134
"AL",2020-06-13,"age_20_39",24,0.0672268907563025
"AL",2020-06-13,"age_40_59",108,0.302521008403361
"AL",2020-06-13,"age_60_79",169,0.473389355742297
"AL",2020-06-13,"age_80",47,0.131652661064426
"AL",2020-06-20,"age_0_19",13,0.0371428571428571
"AL",2020-06-20,"age_20_39",30,0.0857142857142857
"AL",2020-06-20,"age_40_59",101,0.288571428571429
"AL",2020-06-20,"age_60_79",154,0.44
"AL",2020-06-20,"age_80",52,0.148571428571429
"AL",2020-06-27,"age_0_19",4,0.0199004975124378
"AL",2020-06-27,"age_20_39",25,0.124378109452736
"AL",2020-06-27,"age_40_59",49,0.243781094527363
"AL",2020-06-27,"age_60_79",89,0.442786069651741
"AL",2020-06-27,"age_80",34,0.169154228855721
"AL",2020-07-04,"age_0_19",7,0.0289256198347107
"AL",2020-07-04,"age_20_39",19,0.0785123966942149
"AL",2020-07-04,"age_40_59",79,0.326446280991736
"AL",2020-07-04,"age_60_79",104,0.429752066115702
"AL",2020-07-04,"age_80",33,0.136363636363636
"AL",2020-07-11,"age_0_19",9,0.0454545454545455
"AL",2020-07-11,"age_20_39",20,0.101010101010101
"AL",2020-07-11,"age_40_59",55,0.277777777777778
"AL",2020-07-11,"age_60_79",84,0.424242424242424
"AL",2020-07-11,"age_80",30,0.151515151515152
"AL",2020-07-18,"age_0_19",10,0.0719424460431655
"AL",2020-07-18,"age_20_39",14,0.100719424460432
"AL",2020-07-18,"age_40_59",32,0.23021582733813
"AL",2020-07-18,"age_60_79",59,0.424460431654676
"AL",2020-07-18,"age_80",24,0.172661870503597
"AL",2020-07-25,"age_0_19",7,0.048951048951049
"AL",2020-07-25,"age_20_39",17,0.118881118881119
"AL",2020-07-25,"age_40_59",34,0.237762237762238
"AL",2020-07-25,"age_60_79",58,0.405594405594406
"AL",2020-07-25,"age_80",27,0.188811188811189
"AL",2020-08-01,"age_0_19",4,0.0421052631578947
"AL",2020-08-01,"age_20_39",15,0.157894736842105
"AL",2020-08-01,"age_40_59",27,0.284210526315789
"AL",2020-08-01,"age_60_79",33,0.347368421052632
"AL",2020-08-01,"age_80",16,0.168421052631579
"AL",2020-08-08,"age_0_19",3,0.0344827586206897
"AL",2020-08-08,"age_20_39",7,0.0804597701149425
"AL",2020-08-08,"age_40_59",24,0.275862068965517
"AL",2020-08-08,"age_60_79",38,0.436781609195402
"AL",2020-08-08,"age_80",15,0.172413793103448
"AL",2020-08-15,"age_0_19",10,0.135135135135135
"AL",2020-08-15,"age_20_39",4,0.0540540540540541
"AL",2020-08-15,"age_40_59",21,0.283783783783784
"AL",2020-08-15,"age_60_79",30,0.405405405405405
"AL",2020-08-15,"age_80",9,0.121621621621622
"AL",2020-08-22,"age_0_19",4,0.0526315789473684
"AL",2020-08-22,"age_20_39",8,0.105263157894737
"AL",2020-08-22,"age_40_59",23,0.302631578947368
"AL",2020-08-22,"age_60_79",30,0.394736842105263
"AL",2020-08-22,"age_80",11,0.144736842105263
"AL",2020-08-29,"age_0_19",7,0.106060606060606
"AL",2020-08-29,"age_20_39",12,0.181818181818182
"AL",2020-08-29,"age_40_59",10,0.151515151515152
"AL",2020-08-29,"age_60_79",26,0.393939393939394
"AL",2020-08-29,"age_80",11,0.166666666666667
"AL",2020-09-05,"age_0_19",6,0.0967741935483871
"AL",2020-09-05,"age_20_39",4,0.0645161290322581
"AL",2020-09-05,"age_40_59",20,0.32258064516129
"AL",2020-09-05,"age_60_79",25,0.403225806451613
"AL",2020-09-05,"age_80",7,0.112903225806452
"AL",2020-09-12,"age_0_19",1,0.0212765957446809
"AL",2020-09-12,"age_20_39",6,0.127659574468085
"AL",2020-09-12,"age_40_59",12,0.25531914893617
"AL",2020-09-12,"age_60_79",22,0.468085106382979
"AL",2020-09-12,"age_80",6,0.127659574468085
"AL",2020-09-19,"age_0_19",4,0.0597014925373134
"AL",2020-09-19,"age_20_39",8,0.119402985074627
"AL",2020-09-19,"age_40_59",17,0.253731343283582
"AL",2020-09-19,"age_60_79",25,0.373134328358209
"AL",2020-09-19,"age_80",13,0.194029850746269
"AL",2020-09-26,"age_0_19",3,0.0526315789473684
"AL",2020-09-26,"age_20_39",6,0.105263157894737
"AL",2020-09-26,"age_40_59",19,0.333333333333333
"AL",2020-09-26,"age_60_79",18,0.315789473684211
"AL",2020-09-26,"age_80",11,0.192982456140351
"AL",2020-10-03,"age_0_19",3,0.0714285714285714
"AL",2020-10-03,"age_20_39",7,0.166666666666667
"AL",2020-10-03,"age_40_59",16,0.380952380952381
"AL",2020-10-03,"age_60_79",11,0.261904761904762
"AL",2020-10-03,"age_80",5,0.119047619047619
"AL",2020-10-10,"age_0_19",2,0.0327868852459016
"AL",2020-10-10,"age_20_39",7,0.114754098360656
"AL",2020-10-10,"age_40_59",25,0.409836065573771
"AL",2020-10-10,"age_60_79",18,0.295081967213115
"AL",2020-10-10,"age_80",9,0.147540983606557
"AL",2020-10-17,"age_0_19",6,0.12
"AL",2020-10-17,"age_20_39",9,0.18
"AL",2020-10-17,"age_40_59",9,0.18
"AL",2020-10-17,"age_60_79",18,0.36
"AL",2020-10-17,"age_80",8,0.16
"AL",2020-10-24,"age_0_19",1,0.0158730158730159
"AL",2020-10-24,"age_20_39",8,0.126984126984127
"AL",2020-10-24,"age_40_59",24,0.380952380952381
"AL",2020-10-24,"age_60_79",22,0.349206349206349
"AL",2020-10-24,"age_80",8,0.126984126984127
"AL",2020-10-31,"age_0_19",3,0.0769230769230769
"AL",2020-10-31,"age_20_39",5,0.128205128205128
"AL",2020-10-31,"age_40_59",8,0.205128205128205
"AL",2020-10-31,"age_60_79",15,0.384615384615385
"AL",2020-10-31,"age_80",8,0.205128205128205
"AL",2020-11-07,"age_0_19",6,0.101694915254237
"AL",2020-11-07,"age_20_39",7,0.11864406779661
"AL",2020-11-07,"age_40_59",15,0.254237288135593
"AL",2020-11-07,"age_60_79",23,0.389830508474576
"AL",2020-11-07,"age_80",8,0.135593220338983
"AL",2020-11-14,"age_0_19",7,0.0864197530864197
"AL",2020-11-14,"age_20_39",12,0.148148148148148
"AL",2020-11-14,"age_40_59",25,0.308641975308642
"AL",2020-11-14,"age_60_79",25,0.308641975308642
"AL",2020-11-14,"age_80",12,0.148148148148148
"AL",2020-11-21,"age_0_19",8,0.0555555555555556
"AL",2020-11-21,"age_20_39",27,0.1875
"AL",2020-11-21,"age_40_59",46,0.319444444444444
"AL",2020-11-21,"age_60_79",53,0.368055555555556
"AL",2020-11-21,"age_80",10,0.0694444444444444
"AL",2020-11-28,"age_0_19",8,0.0567375886524823
"AL",2020-11-28,"age_20_39",16,0.113475177304965
"AL",2020-11-28,"age_40_59",49,0.347517730496454
"AL",2020-11-28,"age_60_79",55,0.390070921985816
"AL",2020-11-28,"age_80",13,0.0921985815602837
"AL",2020-12-05,"age_0_19",9,0.0478723404255319
"AL",2020-12-05,"age_20_39",24,0.127659574468085
"AL",2020-12-05,"age_40_59",71,0.377659574468085
"AL",2020-12-05,"age_60_79",70,0.372340425531915
"AL",2020-12-05,"age_80",14,0.074468085106383
