"week","age_clas","sg_uf","sobre","obitos","let_obs"
2020-01-11,"age_0_19","DF",15,0,0
2020-01-11,"age_0_19","ES",3,0,0
2020-01-11,"age_0_19","GO",7,2,0.222222222222222
2020-01-11,"age_0_19","MA",1,1,0.5
2020-01-11,"age_0_19","MG",4,1,0.2
2020-01-11,"age_0_19","MS",3,0,0
2020-01-11,"age_0_19","PA",3,1,0.25
2020-01-11,"age_0_19","PB",1,0,0
2020-01-11,"age_0_19","PE",10,0,0
2020-01-11,"age_0_19","PI",2,1,0.333333333333333
2020-01-11,"age_0_19","PR",16,0,0
2020-01-11,"age_0_19","RJ",12,0,0
2020-01-11,"age_0_19","RR",1,0,0
2020-01-11,"age_0_19","RS",14,1,0.0666666666666667
2020-01-11,"age_0_19","SC",3,0,0
2020-01-11,"age_0_19","SP",51,0,0
2020-01-11,"age_0_19","TO",1,0,0
2020-01-11,"age_20_39","AL",1,0,0
2020-01-11,"age_20_39","AM",3,0,0
2020-01-11,"age_20_39","DF",1,1,0.5
2020-01-11,"age_20_39","ES",0,1,1
2020-01-11,"age_20_39","GO",2,0,0
2020-01-11,"age_20_39","MG",4,1,0.2
2020-01-11,"age_20_39","MS",3,0,0
2020-01-11,"age_20_39","MT",1,0,0
2020-01-11,"age_20_39","PA",2,0,0
2020-01-11,"age_20_39","PR",5,1,0.166666666666667
2020-01-11,"age_20_39","RN",3,0,0
2020-01-11,"age_20_39","RS",2,1,0.333333333333333
2020-01-11,"age_20_39","SP",12,4,0.25
2020-01-11,"age_20_39","TO",1,0,0
2020-01-11,"age_40_59","AC",1,0,0
2020-01-11,"age_40_59","AM",5,1,0.166666666666667
2020-01-11,"age_40_59","BA",3,1,0.25
2020-01-11,"age_40_59","CE",0,1,1
2020-01-11,"age_40_59","DF",0,1,1
2020-01-11,"age_40_59","ES",1,0,0
2020-01-11,"age_40_59","GO",4,2,0.333333333333333
2020-01-11,"age_40_59","MG",9,1,0.1
2020-01-11,"age_40_59","MS",1,0,0
2020-01-11,"age_40_59","PA",3,1,0.25
2020-01-11,"age_40_59","PI",3,0,0
2020-01-11,"age_40_59","PR",6,0,0
2020-01-11,"age_40_59","RJ",3,2,0.4
2020-01-11,"age_40_59","RN",0,1,1
2020-01-11,"age_40_59","RS",1,3,0.75
2020-01-11,"age_40_59","SC",3,0,0
2020-01-11,"age_40_59","SP",8,3,0.272727272727273
2020-01-11,"age_40_59","TO",2,0,0
2020-01-11,"age_60_79","AC",1,0,0
2020-01-11,"age_60_79","AM",1,3,0.75
2020-01-11,"age_60_79","BA",0,1,1
2020-01-11,"age_60_79","CE",2,1,0.333333333333333
2020-01-11,"age_60_79","ES",3,0,0
2020-01-11,"age_60_79","GO",1,3,0.75
2020-01-11,"age_60_79","MG",9,0,0
2020-01-11,"age_60_79","MS",0,1,1
2020-01-11,"age_60_79","PA",2,0,0
2020-01-11,"age_60_79","PE",1,1,0.5
2020-01-11,"age_60_79","PI",1,0,0
2020-01-11,"age_60_79","PR",7,3,0.3
2020-01-11,"age_60_79","RJ",4,0,0
2020-01-11,"age_60_79","RO",1,1,0.5
2020-01-11,"age_60_79","RS",2,1,0.333333333333333
2020-01-11,"age_60_79","SC",2,0,0
2020-01-11,"age_60_79","SP",8,8,0.5
2020-01-11,"age_80","AC",1,0,0
2020-01-11,"age_80","AM",1,2,0.666666666666667
2020-01-11,"age_80","CE",1,0,0
2020-01-11,"age_80","ES",1,0,0
2020-01-11,"age_80","MA",1,0,0
2020-01-11,"age_80","MG",12,0,0
2020-01-11,"age_80","PA",1,0,0
2020-01-11,"age_80","PI",1,0,0
2020-01-11,"age_80","PR",1,1,0.5
2020-01-11,"age_80","RS",3,0,0
2020-01-11,"age_80","SP",6,1,0.142857142857143
2020-01-18,"age_0_19","AC",1,0,0
2020-01-18,"age_0_19","AM",10,0,0
2020-01-18,"age_0_19","BA",7,2,0.222222222222222
2020-01-18,"age_0_19","CE",12,0,0
2020-01-18,"age_0_19","DF",10,1,0.0909090909090909
2020-01-18,"age_0_19","ES",1,1,0.5
2020-01-18,"age_0_19","GO",5,1,0.166666666666667
2020-01-18,"age_0_19","MA",6,0,0
2020-01-18,"age_0_19","MG",9,0,0
2020-01-18,"age_0_19","MS",4,1,0.2
2020-01-18,"age_0_19","MT",0,1,1
2020-01-18,"age_0_19","PA",6,0,0
2020-01-18,"age_0_19","PE",13,1,0.0714285714285714
2020-01-18,"age_0_19","PI",3,0,0
2020-01-18,"age_0_19","PR",32,0,0
2020-01-18,"age_0_19","RJ",9,0,0
2020-01-18,"age_0_19","RN",1,0,0
2020-01-18,"age_0_19","RO",1,1,0.5
2020-01-18,"age_0_19","RS",4,0,0
2020-01-18,"age_0_19","SC",2,0,0
2020-01-18,"age_0_19","SE",1,0,0
2020-01-18,"age_0_19","SP",31,1,0.03125
2020-01-18,"age_0_19","TO",2,1,0.333333333333333
2020-01-18,"age_20_39","AL",1,0,0
2020-01-18,"age_20_39","AM",3,0,0
2020-01-18,"age_20_39","BA",2,1,0.333333333333333
2020-01-18,"age_20_39","CE",2,0,0
2020-01-18,"age_20_39","DF",3,1,0.25
2020-01-18,"age_20_39","ES",3,1,0.25
2020-01-18,"age_20_39","GO",3,0,0
2020-01-18,"age_20_39","MG",7,1,0.125
2020-01-18,"age_20_39","MS",1,0,0
2020-01-18,"age_20_39","MT",1,0,0
2020-01-18,"age_20_39","PA",4,0,0
2020-01-18,"age_20_39","PB",2,0,0
2020-01-18,"age_20_39","PE",1,0,0
2020-01-18,"age_20_39","PR",3,2,0.4
2020-01-18,"age_20_39","RJ",1,2,0.666666666666667
2020-01-18,"age_20_39","SC",1,0,0
2020-01-18,"age_20_39","SP",15,1,0.0625
2020-01-18,"age_20_39","TO",0,1,1
2020-01-18,"age_40_59","AL",1,0,0
2020-01-18,"age_40_59","AM",3,1,0.25
2020-01-18,"age_40_59","BA",3,1,0.25
2020-01-18,"age_40_59","CE",2,0,0
2020-01-18,"age_40_59","DF",1,0,0
2020-01-18,"age_40_59","ES",2,0,0
2020-01-18,"age_40_59","GO",3,0,0
2020-01-18,"age_40_59","MA",1,0,0
2020-01-18,"age_40_59","MG",4,0,0
2020-01-18,"age_40_59","MS",2,0,0
2020-01-18,"age_40_59","MT",2,0,0
2020-01-18,"age_40_59","PA",1,1,0.5
2020-01-18,"age_40_59","PE",0,1,1
2020-01-18,"age_40_59","PI",2,0,0
2020-01-18,"age_40_59","PR",3,5,0.625
2020-01-18,"age_40_59","RJ",6,0,0
2020-01-18,"age_40_59","RS",0,1,1
2020-01-18,"age_40_59","SC",2,0,0
2020-01-18,"age_40_59","SP",10,2,0.166666666666667
2020-01-18,"age_40_59","TO",1,0,0
2020-01-18,"age_60_79","AM",1,4,0.8
2020-01-18,"age_60_79","BA",0,1,1
2020-01-18,"age_60_79","DF",2,0,0
2020-01-18,"age_60_79","GO",2,2,0.5
2020-01-18,"age_60_79","MG",14,1,0.0666666666666667
2020-01-18,"age_60_79","MS",1,1,0.5
2020-01-18,"age_60_79","PB",0,2,1
2020-01-18,"age_60_79","PE",1,0,0
2020-01-18,"age_60_79","PR",7,0,0
2020-01-18,"age_60_79","RO",1,1,0.5
2020-01-18,"age_60_79","RS",1,3,0.75
2020-01-18,"age_60_79","SP",10,3,0.230769230769231
2020-01-18,"age_80","AC",0,1,1
2020-01-18,"age_80","BA",1,1,0.5
2020-01-18,"age_80","CE",3,1,0.25
2020-01-18,"age_80","MG",16,3,0.157894736842105
2020-01-18,"age_80","PA",1,0,0
2020-01-18,"age_80","PB",2,0,0
2020-01-18,"age_80","PE",0,1,1
2020-01-18,"age_80","PR",4,3,0.428571428571429
2020-01-18,"age_80","RJ",0,1,1
2020-01-18,"age_80","RO",0,1,1
2020-01-18,"age_80","RS",2,1,0.333333333333333
2020-01-18,"age_80","SP",3,1,0.25
2020-01-25,"age_0_19","AM",7,0,0
2020-01-25,"age_0_19","BA",10,0,0
2020-01-25,"age_0_19","CE",12,4,0.25
2020-01-25,"age_0_19","DF",12,0,0
2020-01-25,"age_0_19","ES",1,0,0
2020-01-25,"age_0_19","GO",3,0,0
2020-01-25,"age_0_19","MA",2,0,0
2020-01-25,"age_0_19","MG",1,0,0
2020-01-25,"age_0_19","MS",5,0,0
2020-01-25,"age_0_19","PA",6,0,0
2020-01-25,"age_0_19","PE",9,0,0
2020-01-25,"age_0_19","PR",20,0,0
2020-01-25,"age_0_19","RJ",3,2,0.4
2020-01-25,"age_0_19","RN",1,0,0
2020-01-25,"age_0_19","RO",1,0,0
2020-01-25,"age_0_19","RS",6,2,0.25
2020-01-25,"age_0_19","SP",33,0,0
2020-01-25,"age_0_19","TO",1,0,0
2020-01-25,"age_0_19",NA,2,0,0
2020-01-25,"age_20_39","AM",1,0,0
2020-01-25,"age_20_39","BA",1,0,0
2020-01-25,"age_20_39","CE",2,0,0
2020-01-25,"age_20_39","DF",2,0,0
2020-01-25,"age_20_39","GO",3,0,0
2020-01-25,"age_20_39","MA",2,0,0
2020-01-25,"age_20_39","MG",8,0,0
2020-01-25,"age_20_39","MS",4,0,0
2020-01-25,"age_20_39","MT",1,0,0
2020-01-25,"age_20_39","PA",1,1,0.5
2020-01-25,"age_20_39","PE",1,0,0
2020-01-25,"age_20_39","PR",5,2,0.285714285714286
2020-01-25,"age_20_39","RJ",1,1,0.5
2020-01-25,"age_20_39","RS",3,1,0.25
2020-01-25,"age_20_39","SC",2,0,0
2020-01-25,"age_20_39","SP",9,2,0.181818181818182
2020-01-25,"age_20_39","TO",1,0,0
2020-01-25,"age_40_59","AM",1,0,0
2020-01-25,"age_40_59","BA",2,0,0
2020-01-25,"age_40_59","CE",1,0,0
2020-01-25,"age_40_59","DF",1,0,0
2020-01-25,"age_40_59","ES",0,1,1
2020-01-25,"age_40_59","MG",10,0,0
2020-01-25,"age_40_59","MS",2,0,0
2020-01-25,"age_40_59","PA",1,0,0
2020-01-25,"age_40_59","PR",4,2,0.333333333333333
2020-01-25,"age_40_59","RJ",0,2,1
2020-01-25,"age_40_59","RO",3,1,0.25
2020-01-25,"age_40_59","RS",4,2,0.333333333333333
2020-01-25,"age_40_59","SP",26,6,0.1875
2020-01-25,"age_60_79","AC",1,1,0.5
2020-01-25,"age_60_79","AM",1,3,0.75
2020-01-25,"age_60_79","CE",1,0,0
2020-01-25,"age_60_79","DF",1,1,0.5
2020-01-25,"age_60_79","ES",2,1,0.333333333333333
2020-01-25,"age_60_79","GO",2,1,0.333333333333333
2020-01-25,"age_60_79","MG",12,4,0.25
2020-01-25,"age_60_79","MS",1,0,0
2020-01-25,"age_60_79","PB",1,0,0
2020-01-25,"age_60_79","PE",0,1,1
2020-01-25,"age_60_79","PI",1,0,0
2020-01-25,"age_60_79","PR",8,3,0.272727272727273
2020-01-25,"age_60_79","RJ",0,2,1
2020-01-25,"age_60_79","RN",2,0,0
2020-01-25,"age_60_79","RO",0,1,1
2020-01-25,"age_60_79","RS",2,2,0.5
2020-01-25,"age_60_79","SE",1,0,0
2020-01-25,"age_60_79","SP",17,3,0.15
2020-01-25,"age_80","AM",0,1,1
2020-01-25,"age_80","BA",1,0,0
2020-01-25,"age_80","CE",2,1,0.333333333333333
2020-01-25,"age_80","DF",1,0,0
2020-01-25,"age_80","MA",1,0,0
2020-01-25,"age_80","MG",9,1,0.1
2020-01-25,"age_80","MS",1,0,0
2020-01-25,"age_80","PA",1,0,0
2020-01-25,"age_80","PR",4,3,0.428571428571429
2020-01-25,"age_80","RJ",1,0,0
2020-01-25,"age_80","RO",0,2,1
2020-01-25,"age_80","SP",4,1,0.2
2020-02-01,"age_0_19","AC",0,1,1
2020-02-01,"age_0_19","AM",11,0,0
2020-02-01,"age_0_19","BA",12,0,0
2020-02-01,"age_0_19","CE",19,2,0.0952380952380952
2020-02-01,"age_0_19","DF",14,0,0
2020-02-01,"age_0_19","ES",1,0,0
2020-02-01,"age_0_19","GO",2,0,0
2020-02-01,"age_0_19","MA",3,0,0
2020-02-01,"age_0_19","MG",3,3,0.5
2020-02-01,"age_0_19","MS",8,0,0
2020-02-01,"age_0_19","PA",5,0,0
2020-02-01,"age_0_19","PE",5,1,0.166666666666667
2020-02-01,"age_0_19","PI",3,0,0
2020-02-01,"age_0_19","PR",20,0,0
2020-02-01,"age_0_19","RJ",8,0,0
2020-02-01,"age_0_19","RN",1,0,0
2020-02-01,"age_0_19","RS",4,0,0
2020-02-01,"age_0_19","SC",1,0,0
2020-02-01,"age_0_19","SE",1,0,0
2020-02-01,"age_0_19","SP",38,0,0
2020-02-01,"age_0_19","TO",2,1,0.333333333333333
2020-02-01,"age_20_39","AC",1,0,0
2020-02-01,"age_20_39","AM",1,1,0.5
2020-02-01,"age_20_39","BA",0,1,1
2020-02-01,"age_20_39","CE",1,0,0
2020-02-01,"age_20_39","DF",3,0,0
2020-02-01,"age_20_39","ES",1,0,0
2020-02-01,"age_20_39","GO",1,0,0
2020-02-01,"age_20_39","MA",3,0,0
2020-02-01,"age_20_39","MG",4,1,0.2
2020-02-01,"age_20_39","MT",1,0,0
2020-02-01,"age_20_39","PA",2,0,0
2020-02-01,"age_20_39","PE",1,0,0
2020-02-01,"age_20_39","PI",1,0,0
2020-02-01,"age_20_39","PR",6,1,0.142857142857143
2020-02-01,"age_20_39","RJ",1,1,0.5
2020-02-01,"age_20_39","RN",2,0,0
2020-02-01,"age_20_39","RS",2,1,0.333333333333333
2020-02-01,"age_20_39","SC",2,0,0
2020-02-01,"age_20_39","SP",17,1,0.0555555555555556
2020-02-01,"age_20_39",NA,1,0,0
2020-02-01,"age_40_59","AL",2,0,0
2020-02-01,"age_40_59","AM",3,0,0
2020-02-01,"age_40_59","BA",1,2,0.666666666666667
2020-02-01,"age_40_59","CE",3,0,0
2020-02-01,"age_40_59","DF",1,1,0.5
2020-02-01,"age_40_59","ES",2,1,0.333333333333333
2020-02-01,"age_40_59","GO",2,3,0.6
2020-02-01,"age_40_59","MA",3,0,0
2020-02-01,"age_40_59","MG",7,2,0.222222222222222
2020-02-01,"age_40_59","MS",0,2,1
2020-02-01,"age_40_59","MT",0,1,1
2020-02-01,"age_40_59","PB",0,1,1
2020-02-01,"age_40_59","PR",6,3,0.333333333333333
2020-02-01,"age_40_59","RN",1,0,0
2020-02-01,"age_40_59","RO",0,1,1
2020-02-01,"age_40_59","RS",3,1,0.25
2020-02-01,"age_40_59","SC",2,0,0
2020-02-01,"age_40_59","SP",13,4,0.235294117647059
2020-02-01,"age_60_79","AC",0,1,1
2020-02-01,"age_60_79","AL",1,0,0
2020-02-01,"age_60_79","AM",2,4,0.666666666666667
2020-02-01,"age_60_79","BA",1,0,0
2020-02-01,"age_60_79","CE",2,0,0
2020-02-01,"age_60_79","GO",2,1,0.333333333333333
2020-02-01,"age_60_79","MA",3,0,0
2020-02-01,"age_60_79","MG",17,2,0.105263157894737
2020-02-01,"age_60_79","PB",1,0,0
2020-02-01,"age_60_79","PE",1,0,0
2020-02-01,"age_60_79","PI",0,2,1
2020-02-01,"age_60_79","PR",11,2,0.153846153846154
2020-02-01,"age_60_79","RJ",0,1,1
2020-02-01,"age_60_79","RN",1,1,0.5
2020-02-01,"age_60_79","RO",0,1,1
2020-02-01,"age_60_79","RS",5,2,0.285714285714286
2020-02-01,"age_60_79","SC",2,0,0
2020-02-01,"age_60_79","SP",9,8,0.470588235294118
2020-02-01,"age_80","AM",0,1,1
2020-02-01,"age_80","BA",1,0,0
2020-02-01,"age_80","CE",2,0,0
2020-02-01,"age_80","DF",1,0,0
2020-02-01,"age_80","ES",1,0,0
2020-02-01,"age_80","GO",1,0,0
2020-02-01,"age_80","MA",0,1,1
2020-02-01,"age_80","MG",1,1,0.5
2020-02-01,"age_80","PA",0,1,1
2020-02-01,"age_80","PI",0,1,1
2020-02-01,"age_80","PR",5,2,0.285714285714286
2020-02-01,"age_80","RJ",0,1,1
2020-02-01,"age_80","RO",0,1,1
2020-02-01,"age_80","RS",1,1,0.5
2020-02-01,"age_80","SC",1,0,0
2020-02-01,"age_80","SP",4,4,0.5
2020-02-08,"age_0_19","AC",1,0,0
2020-02-08,"age_0_19","AL",1,0,0
2020-02-08,"age_0_19","AM",15,0,0
2020-02-08,"age_0_19","BA",9,1,0.1
2020-02-08,"age_0_19","CE",25,0,0
2020-02-08,"age_0_19","DF",9,0,0
2020-02-08,"age_0_19","ES",2,0,0
2020-02-08,"age_0_19","GO",4,0,0
2020-02-08,"age_0_19","MA",13,0,0
2020-02-08,"age_0_19","MG",7,0,0
2020-02-08,"age_0_19","MS",8,0,0
2020-02-08,"age_0_19","PA",10,0,0
2020-02-08,"age_0_19","PE",10,0,0
2020-02-08,"age_0_19","PI",5,0,0
2020-02-08,"age_0_19","PR",21,1,0.0454545454545455
2020-02-08,"age_0_19","RJ",1,0,0
2020-02-08,"age_0_19","RN",2,0,0
2020-02-08,"age_0_19","RS",8,1,0.111111111111111
2020-02-08,"age_0_19","SC",6,1,0.142857142857143
2020-02-08,"age_0_19","SE",1,0,0
2020-02-08,"age_0_19","SP",45,0,0
2020-02-08,"age_0_19","TO",4,0,0
2020-02-08,"age_0_19",NA,1,0,0
2020-02-08,"age_20_39","BA",2,0,0
2020-02-08,"age_20_39","CE",3,0,0
2020-02-08,"age_20_39","DF",1,0,0
2020-02-08,"age_20_39","GO",1,0,0
2020-02-08,"age_20_39","MA",1,1,0.5
2020-02-08,"age_20_39","MG",6,0,0
2020-02-08,"age_20_39","MS",3,0,0
2020-02-08,"age_20_39","PA",2,0,0
2020-02-08,"age_20_39","PE",1,0,0
2020-02-08,"age_20_39","PI",1,0,0
2020-02-08,"age_20_39","PR",2,0,0
2020-02-08,"age_20_39","RJ",1,0,0
2020-02-08,"age_20_39","RS",2,1,0.333333333333333
2020-02-08,"age_20_39","SC",2,0,0
2020-02-08,"age_20_39","SP",16,3,0.157894736842105
2020-02-08,"age_20_39","TO",2,0,0
2020-02-08,"age_20_39",NA,2,0,0
2020-02-08,"age_40_59","AC",2,0,0
2020-02-08,"age_40_59","AL",1,0,0
2020-02-08,"age_40_59","AM",1,1,0.5
2020-02-08,"age_40_59","BA",4,0,0
2020-02-08,"age_40_59","CE",3,2,0.4
2020-02-08,"age_40_59","DF",1,2,0.666666666666667
2020-02-08,"age_40_59","ES",1,0,0
2020-02-08,"age_40_59","GO",1,3,0.75
2020-02-08,"age_40_59","MA",3,0,0
2020-02-08,"age_40_59","MG",8,1,0.111111111111111
2020-02-08,"age_40_59","MS",1,0,0
2020-02-08,"age_40_59","PA",2,0,0
2020-02-08,"age_40_59","PB",0,1,1
2020-02-08,"age_40_59","PI",1,0,0
2020-02-08,"age_40_59","PR",8,2,0.2
2020-02-08,"age_40_59","RJ",1,0,0
2020-02-08,"age_40_59","RO",1,0,0
2020-02-08,"age_40_59","RS",1,1,0.5
2020-02-08,"age_40_59","SC",1,0,0
2020-02-08,"age_40_59","SP",9,4,0.307692307692308
2020-02-08,"age_40_59","TO",0,1,1
2020-02-08,"age_60_79","AC",1,1,0.5
2020-02-08,"age_60_79","AM",1,1,0.5
2020-02-08,"age_60_79","BA",4,0,0
2020-02-08,"age_60_79","CE",2,0,0
2020-02-08,"age_60_79","GO",0,2,1
2020-02-08,"age_60_79","MA",4,0,0
2020-02-08,"age_60_79","MG",8,3,0.272727272727273
2020-02-08,"age_60_79","MS",1,0,0
2020-02-08,"age_60_79","MT",0,1,1
2020-02-08,"age_60_79","PA",2,0,0
2020-02-08,"age_60_79","PB",1,1,0.5
2020-02-08,"age_60_79","PR",8,0,0
2020-02-08,"age_60_79","RO",1,2,0.666666666666667
2020-02-08,"age_60_79","RS",2,2,0.5
2020-02-08,"age_60_79","SC",1,1,0.5
2020-02-08,"age_60_79","SP",11,3,0.214285714285714
2020-02-08,"age_60_79","TO",1,2,0.666666666666667
2020-02-08,"age_80","AL",1,0,0
2020-02-08,"age_80","AM",0,1,1
2020-02-08,"age_80","CE",1,0,0
2020-02-08,"age_80","MA",1,0,0
2020-02-08,"age_80","MG",6,1,0.142857142857143
2020-02-08,"age_80","PB",0,1,1
2020-02-08,"age_80","PR",2,1,0.333333333333333
2020-02-08,"age_80","RN",1,0,0
2020-02-08,"age_80","RO",0,2,1
2020-02-08,"age_80","RS",0,1,1
2020-02-08,"age_80","SP",5,4,0.444444444444444
2020-02-15,"age_0_19","AL",0,1,1
2020-02-15,"age_0_19","AM",13,1,0.0714285714285714
2020-02-15,"age_0_19","BA",17,0,0
2020-02-15,"age_0_19","CE",33,0,0
2020-02-15,"age_0_19","DF",21,0,0
2020-02-15,"age_0_19","ES",1,1,0.5
2020-02-15,"age_0_19","GO",8,0,0
2020-02-15,"age_0_19","MA",21,1,0.0454545454545455
2020-02-15,"age_0_19","MG",6,1,0.142857142857143
2020-02-15,"age_0_19","MS",5,0,0
2020-02-15,"age_0_19","PA",10,0,0
2020-02-15,"age_0_19","PB",0,1,1
2020-02-15,"age_0_19","PE",8,1,0.111111111111111
2020-02-15,"age_0_19","PI",7,1,0.125
2020-02-15,"age_0_19","PR",37,1,0.0263157894736842
2020-02-15,"age_0_19","RJ",6,1,0.142857142857143
2020-02-15,"age_0_19","RN",1,0,0
2020-02-15,"age_0_19","RS",13,1,0.0714285714285714
2020-02-15,"age_0_19","SC",2,1,0.333333333333333
2020-02-15,"age_0_19","SE",1,0,0
2020-02-15,"age_0_19","SP",67,2,0.0289855072463768
2020-02-15,"age_0_19","TO",7,0,0
2020-02-15,"age_20_39","AM",4,1,0.2
2020-02-15,"age_20_39","AP",1,0,0
2020-02-15,"age_20_39","CE",1,0,0
2020-02-15,"age_20_39","DF",1,0,0
2020-02-15,"age_20_39","ES",1,0,0
2020-02-15,"age_20_39","GO",3,0,0
2020-02-15,"age_20_39","MA",0,2,1
2020-02-15,"age_20_39","MG",8,0,0
2020-02-15,"age_20_39","MT",2,0,0
2020-02-15,"age_20_39","PB",1,0,0
2020-02-15,"age_20_39","PI",3,0,0
2020-02-15,"age_20_39","PR",2,0,0
2020-02-15,"age_20_39","RJ",5,0,0
2020-02-15,"age_20_39","RR",0,1,1
2020-02-15,"age_20_39","RS",3,0,0
2020-02-15,"age_20_39","SC",2,0,0
2020-02-15,"age_20_39","SP",18,3,0.142857142857143
2020-02-15,"age_20_39","TO",1,0,0
2020-02-15,"age_20_39",NA,1,0,0
2020-02-15,"age_40_59","BA",4,0,0
2020-02-15,"age_40_59","ES",0,1,1
2020-02-15,"age_40_59","GO",2,1,0.333333333333333
2020-02-15,"age_40_59","MA",1,0,0
2020-02-15,"age_40_59","MG",6,2,0.25
2020-02-15,"age_40_59","MS",3,1,0.25
2020-02-15,"age_40_59","MT",0,1,1
2020-02-15,"age_40_59","PA",1,0,0
2020-02-15,"age_40_59","PB",2,0,0
2020-02-15,"age_40_59","PI",1,0,0
2020-02-15,"age_40_59","PR",8,2,0.2
2020-02-15,"age_40_59","RJ",1,0,0
2020-02-15,"age_40_59","RO",0,1,1
2020-02-15,"age_40_59","RS",1,1,0.5
2020-02-15,"age_40_59","SC",2,1,0.333333333333333
2020-02-15,"age_40_59","SE",1,0,0
2020-02-15,"age_40_59","SP",29,8,0.216216216216216
2020-02-15,"age_40_59",NA,1,0,0
2020-02-15,"age_60_79","AC",2,1,0.333333333333333
2020-02-15,"age_60_79","AL",1,0,0
2020-02-15,"age_60_79","AM",2,1,0.333333333333333
2020-02-15,"age_60_79","CE",3,0,0
2020-02-15,"age_60_79","ES",2,0,0
2020-02-15,"age_60_79","GO",1,0,0
2020-02-15,"age_60_79","MA",3,0,0
2020-02-15,"age_60_79","MG",13,2,0.133333333333333
2020-02-15,"age_60_79","PA",1,0,0
2020-02-15,"age_60_79","PB",0,1,1
2020-02-15,"age_60_79","PE",1,0,0
2020-02-15,"age_60_79","PR",10,1,0.0909090909090909
2020-02-15,"age_60_79","RJ",1,0,0
2020-02-15,"age_60_79","RO",1,1,0.5
2020-02-15,"age_60_79","RS",2,2,0.5
2020-02-15,"age_60_79","SC",1,0,0
