"week","age_clas","sg_uf","sobre","obitos","let_obs"
2,"age_40_59","PE",35,11,0.239130434782609
2,"age_40_59","PI",20,4,0.166666666666667
2,"age_40_59","PR",302,49,0.13960113960114
2,"age_40_59","RJ",216,94,0.303225806451613
2,"age_40_59","RN",28,17,0.377777777777778
2,"age_40_59","RO",56,30,0.348837209302326
2,"age_40_59","RR",18,5,0.217391304347826
2,"age_40_59","RS",217,56,0.205128205128205
2,"age_40_59","SC",156,24,0.133333333333333
2,"age_40_59","SE",13,8,0.380952380952381
2,"age_40_59","SP",1473,329,0.182574916759156
2,"age_40_59","TO",17,6,0.260869565217391
2,"age_60","AC",21,13,0.382352941176471
2,"age_60","AL",54,38,0.41304347826087
2,"age_60","AM",276,620,0.691964285714286
2,"age_60","AP",7,10,0.588235294117647
2,"age_60","BA",175,175,0.5
2,"age_60","CE",98,116,0.542056074766355
2,"age_60","DF",69,43,0.383928571428571
2,"age_60","ES",17,52,0.753623188405797
2,"age_60","GO",191,151,0.441520467836257
2,"age_60","MA",29,44,0.602739726027397
2,"age_60","MG",817,704,0.462853385930309
2,"age_60","MS",75,79,0.512987012987013
2,"age_60","MT",82,45,0.354330708661417
2,"age_60","PA",117,184,0.611295681063123
2,"age_60","PB",65,76,0.539007092198582
2,"age_60","PE",61,86,0.585034013605442
2,"age_60","PI",28,29,0.508771929824561
2,"age_60","PR",394,310,0.440340909090909
2,"age_60","RJ",403,491,0.549217002237136
2,"age_60","RN",34,45,0.569620253164557
2,"age_60","RO",47,64,0.576576576576577
2,"age_60","RR",8,25,0.757575757575758
2,"age_60","RS",322,270,0.456081081081081
2,"age_60","SC",194,121,0.384126984126984
2,"age_60","SE",27,28,0.509090909090909
2,"age_60","SP",1906,1297,0.404932875429285
2,"age_60","TO",16,24,0.6
2,"age_60",NA,1,1,0.5
3,"age_0_19","AC",0,1,1
3,"age_0_19","AL",2,0,0
3,"age_0_19","AM",24,4,0.142857142857143
3,"age_0_19","AP",7,0,0
3,"age_0_19","BA",6,1,0.142857142857143
3,"age_0_19","CE",17,3,0.15
3,"age_0_19","ES",2,0,0
3,"age_0_19","GO",4,0,0
3,"age_0_19","MG",14,1,0.0666666666666667
3,"age_0_19","MS",3,0,0
3,"age_0_19","MT",6,0,0
3,"age_0_19","PA",20,2,0.0909090909090909
3,"age_0_19","PB",6,0,0
3,"age_0_19","PE",2,1,0.333333333333333
3,"age_0_19","PI",3,0,0
3,"age_0_19","PR",15,1,0.0625
3,"age_0_19","RJ",16,0,0
3,"age_0_19","RN",2,0,0
3,"age_0_19","RO",2,1,0.333333333333333
3,"age_0_19","RS",6,1,0.142857142857143
3,"age_0_19","SC",5,0,0
3,"age_0_19","SE",0,1,1
3,"age_0_19","SP",76,6,0.0731707317073171
3,"age_0_19","TO",1,0,0
3,"age_20_39","AC",14,1,0.0666666666666667
3,"age_20_39","AL",15,2,0.117647058823529
3,"age_20_39","AM",144,44,0.234042553191489
3,"age_20_39","AP",6,0,0
3,"age_20_39","BA",53,6,0.101694915254237
3,"age_20_39","CE",46,9,0.163636363636364
3,"age_20_39","DF",18,0,0
3,"age_20_39","ES",3,1,0.25
3,"age_20_39","GO",74,11,0.129411764705882
3,"age_20_39","MA",14,2,0.125
3,"age_20_39","MG",160,23,0.12568306010929
3,"age_20_39","MS",26,3,0.103448275862069
3,"age_20_39","MT",29,3,0.09375
3,"age_20_39","PA",53,10,0.158730158730159
3,"age_20_39","PB",20,3,0.130434782608696
3,"age_20_39","PE",5,4,0.444444444444444
3,"age_20_39","PI",7,3,0.3
3,"age_20_39","PR",102,9,0.0810810810810811
3,"age_20_39","RJ",61,18,0.227848101265823
3,"age_20_39","RN",15,1,0.0625
3,"age_20_39","RO",22,7,0.241379310344828
3,"age_20_39","RR",3,5,0.625
3,"age_20_39","RS",68,2,0.0285714285714286
3,"age_20_39","SC",54,12,0.181818181818182
3,"age_20_39","SE",12,2,0.142857142857143
3,"age_20_39","SP",462,42,0.0833333333333333
3,"age_20_39","TO",5,2,0.285714285714286
3,"age_20_39",NA,2,0,0
3,"age_40_59","AC",25,6,0.193548387096774
3,"age_40_59","AL",29,10,0.256410256410256
3,"age_40_59","AM",297,187,0.386363636363636
3,"age_40_59","AP",12,1,0.0769230769230769
3,"age_40_59","BA",116,45,0.279503105590062
3,"age_40_59","CE",86,38,0.306451612903226
3,"age_40_59","DF",53,7,0.116666666666667
3,"age_40_59","ES",13,8,0.380952380952381
3,"age_40_59","GO",191,40,0.173160173160173
3,"age_40_59","MA",19,6,0.24
3,"age_40_59","MG",455,111,0.196113074204947
3,"age_40_59","MS",72,24,0.25
3,"age_40_59","MT",63,14,0.181818181818182
3,"age_40_59","PA",119,45,0.274390243902439
3,"age_40_59","PB",51,17,0.25
3,"age_40_59","PE",32,21,0.39622641509434
3,"age_40_59","PI",20,7,0.259259259259259
3,"age_40_59","PR",278,65,0.189504373177843
3,"age_40_59","RJ",169,88,0.342412451361868
3,"age_40_59","RN",29,12,0.292682926829268
3,"age_40_59","RO",48,32,0.4
3,"age_40_59","RR",7,17,0.708333333333333
3,"age_40_59","RS",229,63,0.215753424657534
3,"age_40_59","SC",160,26,0.139784946236559
3,"age_40_59","SE",22,12,0.352941176470588
3,"age_40_59","SP",1289,272,0.174247277386291
3,"age_40_59","TO",16,4,0.2
3,"age_40_59",NA,1,0,0
3,"age_60","AC",24,13,0.351351351351351
3,"age_60","AL",51,29,0.3625
3,"age_60","AM",219,462,0.6784140969163
3,"age_60","AP",8,9,0.529411764705882
3,"age_60","BA",181,145,0.44478527607362
3,"age_60","CE",103,127,0.552173913043478
3,"age_60","DF",56,34,0.377777777777778
3,"age_60","ES",11,31,0.738095238095238
3,"age_60","GO",177,179,0.502808988764045
3,"age_60","MA",26,31,0.543859649122807
3,"age_60","MG",707,583,0.451937984496124
3,"age_60","MS",77,49,0.388888888888889
3,"age_60","MT",71,54,0.432
3,"age_60","PA",116,161,0.581227436823105
3,"age_60","PB",71,55,0.436507936507937
3,"age_60","PE",38,73,0.657657657657658
3,"age_60","PI",23,30,0.566037735849057
3,"age_60","PR",335,263,0.439799331103679
3,"age_60","RJ",282,382,0.575301204819277
3,"age_60","RN",31,43,0.581081081081081
3,"age_60","RO",34,58,0.630434782608696
3,"age_60","RR",6,32,0.842105263157895
3,"age_60","RS",314,253,0.44620811287478
3,"age_60","SC",177,117,0.397959183673469
3,"age_60","SE",23,30,0.566037735849057
3,"age_60","SP",1609,1136,0.41384335154827
3,"age_60","TO",13,29,0.69047619047619
4,"age_0_19","AL",7,1,0.125
4,"age_0_19","AM",12,3,0.2
4,"age_0_19","AP",10,0,0
4,"age_0_19","BA",16,1,0.0588235294117647
4,"age_0_19","CE",8,2,0.2
4,"age_0_19","DF",2,0,0
4,"age_0_19","GO",6,0,0
4,"age_0_19","MA",2,0,0
4,"age_0_19","MG",13,0,0
4,"age_0_19","MS",4,1,0.2
4,"age_0_19","MT",5,0,0
4,"age_0_19","PA",12,1,0.0769230769230769
4,"age_0_19","PB",3,0,0
4,"age_0_19","PE",3,2,0.4
4,"age_0_19","PI",2,0,0
4,"age_0_19","PR",17,0,0
4,"age_0_19","RJ",13,1,0.0714285714285714
4,"age_0_19","RN",1,0,0
4,"age_0_19","RO",2,1,0.333333333333333
4,"age_0_19","RS",5,0,0
4,"age_0_19","SC",14,0,0
4,"age_0_19","SE",1,1,0.5
4,"age_0_19","SP",71,1,0.0138888888888889
4,"age_0_19","TO",1,0,0
4,"age_20_39","AC",8,2,0.2
4,"age_20_39","AL",11,2,0.153846153846154
4,"age_20_39","AM",138,25,0.153374233128834
4,"age_20_39","AP",8,1,0.111111111111111
4,"age_20_39","BA",57,7,0.109375
4,"age_20_39","CE",67,16,0.192771084337349
4,"age_20_39","DF",30,2,0.0625
4,"age_20_39","ES",5,1,0.166666666666667
4,"age_20_39","GO",68,9,0.116883116883117
4,"age_20_39","MA",15,5,0.25
4,"age_20_39","MG",169,25,0.128865979381443
4,"age_20_39","MS",25,6,0.193548387096774
4,"age_20_39","MT",35,1,0.0277777777777778
4,"age_20_39","PA",40,11,0.215686274509804
4,"age_20_39","PB",19,1,0.05
4,"age_20_39","PE",4,4,0.5
4,"age_20_39","PI",5,1,0.166666666666667
4,"age_20_39","PR",100,6,0.0566037735849057
4,"age_20_39","RJ",46,15,0.245901639344262
4,"age_20_39","RN",13,2,0.133333333333333
4,"age_20_39","RO",17,6,0.260869565217391
4,"age_20_39","RR",7,4,0.363636363636364
4,"age_20_39","RS",69,9,0.115384615384615
4,"age_20_39","SC",74,6,0.075
4,"age_20_39","SE",5,4,0.444444444444444
4,"age_20_39","SP",461,60,0.115163147792706
4,"age_20_39","TO",4,0,0
4,"age_20_39",NA,1,0,0
4,"age_40_59","AC",11,5,0.3125
4,"age_40_59","AL",34,5,0.128205128205128
4,"age_40_59","AM",252,120,0.32258064516129
4,"age_40_59","AP",13,3,0.1875
4,"age_40_59","BA",128,49,0.27683615819209
4,"age_40_59","CE",117,35,0.230263157894737
4,"age_40_59","DF",62,8,0.114285714285714
4,"age_40_59","ES",13,7,0.35
4,"age_40_59","GO",182,58,0.241666666666667
4,"age_40_59","MA",30,15,0.333333333333333
4,"age_40_59","MG",436,123,0.220035778175313
4,"age_40_59","MS",60,12,0.166666666666667
4,"age_40_59","MT",63,18,0.222222222222222
4,"age_40_59","PA",87,40,0.31496062992126
4,"age_40_59","PB",58,11,0.159420289855072
4,"age_40_59","PE",24,22,0.478260869565217
4,"age_40_59","PI",18,7,0.28
4,"age_40_59","PR",254,79,0.237237237237237
4,"age_40_59","RJ",121,67,0.356382978723404
4,"age_40_59","RN",31,12,0.27906976744186
4,"age_40_59","RO",32,32,0.5
4,"age_40_59","RR",6,20,0.769230769230769
4,"age_40_59","RS",214,53,0.198501872659176
4,"age_40_59","SC",167,25,0.130208333333333
4,"age_40_59","SE",13,9,0.409090909090909
4,"age_40_59","SP",1192,293,0.197306397306397
4,"age_40_59","TO",12,4,0.25
4,"age_40_59",NA,4,0,0
4,"age_60","AC",13,13,0.5
4,"age_60","AL",31,39,0.557142857142857
4,"age_60","AM",178,259,0.592677345537757
4,"age_60","AP",15,9,0.375
4,"age_60","BA",156,159,0.504761904761905
4,"age_60","CE",111,126,0.531645569620253
4,"age_60","DF",60,37,0.381443298969072
4,"age_60","ES",6,24,0.8
4,"age_60","GO",212,174,0.450777202072539
4,"age_60","MA",24,38,0.612903225806452
4,"age_60","MG",626,506,0.446996466431095
4,"age_60","MS",42,62,0.596153846153846
4,"age_60","MT",61,48,0.440366972477064
4,"age_60","PA",101,141,0.582644628099174
4,"age_60","PB",63,53,0.456896551724138
4,"age_60","PE",36,70,0.660377358490566
4,"age_60","PI",21,23,0.522727272727273
4,"age_60","PR",335,216,0.392014519056261
4,"age_60","RJ",230,283,0.551656920077973
4,"age_60","RN",34,59,0.634408602150538
4,"age_60","RO",23,59,0.719512195121951
4,"age_60","RR",2,38,0.95
4,"age_60","RS",286,235,0.4510556621881
4,"age_60","SC",163,117,0.417857142857143
4,"age_60","SE",26,23,0.469387755102041
4,"age_60","SP",1388,1006,0.420217209690894
4,"age_60","TO",9,18,0.666666666666667
4,"age_60",NA,0,1,1
5,"age_0_19","AL",6,1,0.142857142857143
5,"age_0_19","AM",18,3,0.142857142857143
5,"age_0_19","AP",11,0,0
5,"age_0_19","BA",18,1,0.0526315789473684
5,"age_0_19","CE",2,4,0.666666666666667
5,"age_0_19","GO",7,1,0.125
5,"age_0_19","MA",4,0,0
5,"age_0_19","MG",18,0,0
5,"age_0_19","MS",5,0,0
5,"age_0_19","MT",7,0,0
5,"age_0_19","PA",18,0,0
5,"age_0_19","PB",2,0,0
5,"age_0_19","PE",3,0,0
5,"age_0_19","PR",10,1,0.0909090909090909
5,"age_0_19","RJ",9,0,0
5,"age_0_19","RN",2,0,0
5,"age_0_19","RO",2,0,0
5,"age_0_19","RS",9,0,0
5,"age_0_19","SC",6,0,0
5,"age_0_19","SP",67,6,0.0821917808219178
5,"age_20_39","AC",12,2,0.142857142857143
5,"age_20_39","AL",20,3,0.130434782608696
5,"age_20_39","AM",110,40,0.266666666666667
5,"age_20_39","AP",9,2,0.181818181818182
5,"age_20_39","BA",84,19,0.184466019417476
5,"age_20_39","CE",100,15,0.130434782608696
5,"age_20_39","DF",39,1,0.025
5,"age_20_39","ES",3,1,0.25
5,"age_20_39","GO",110,15,0.12
5,"age_20_39","MA",16,7,0.304347826086957
5,"age_20_39","MG",185,26,0.123222748815166
5,"age_20_39","MS",25,8,0.242424242424242
5,"age_20_39","MT",43,3,0.0652173913043478
5,"age_20_39","PA",63,14,0.181818181818182
5,"age_20_39","PB",30,6,0.166666666666667
5,"age_20_39","PE",13,4,0.235294117647059
5,"age_20_39","PI",8,0,0
5,"age_20_39","PR",110,13,0.105691056910569
5,"age_20_39","RJ",47,14,0.229508196721311
5,"age_20_39","RN",28,2,0.0666666666666667
5,"age_20_39","RO",17,9,0.346153846153846
5,"age_20_39","RR",7,2,0.222222222222222
5,"age_20_39","RS",123,17,0.121428571428571
5,"age_20_39","SC",103,12,0.104347826086957
5,"age_20_39","SE",10,2,0.166666666666667
5,"age_20_39","SP",533,74,0.121911037891269
5,"age_20_39","TO",5,0,0
5,"age_40_59","AC",18,9,0.333333333333333
5,"age_40_59","AL",37,17,0.314814814814815
5,"age_40_59","AM",188,136,0.419753086419753
5,"age_40_59","AP",11,3,0.214285714285714
5,"age_40_59","BA",182,60,0.247933884297521
5,"age_40_59","CE",170,65,0.276595744680851
5,"age_40_59","DF",75,12,0.137931034482759
5,"age_40_59","ES",14,5,0.263157894736842
5,"age_40_59","GO",264,73,0.216617210682493
5,"age_40_59","MA",34,24,0.413793103448276
5,"age_40_59","MG",465,158,0.253611556982344
5,"age_40_59","MS",74,20,0.212765957446809
5,"age_40_59","MT",86,17,0.16504854368932
5,"age_40_59","PA",118,47,0.284848484848485
5,"age_40_59","PB",71,19,0.211111111111111
5,"age_40_59","PE",33,23,0.410714285714286
5,"age_40_59","PI",23,9,0.28125
5,"age_40_59","PR",337,117,0.257709251101322
5,"age_40_59","RJ",131,69,0.345
5,"age_40_59","RN",35,27,0.435483870967742
5,"age_40_59","RO",47,33,0.4125
5,"age_40_59","RR",3,19,0.863636363636364
5,"age_40_59","RS",319,93,0.225728155339806
5,"age_40_59","SC",261,75,0.223214285714286
5,"age_40_59","SE",16,9,0.36
5,"age_40_59","SP",1394,343,0.197466896948762
5,"age_40_59","TO",15,5,0.25
5,"age_60","AC",14,27,0.658536585365854
5,"age_60","AL",39,40,0.506329113924051
5,"age_60","AM",178,280,0.611353711790393
5,"age_60","AP",11,9,0.45
5,"age_60","BA",181,219,0.5475
5,"age_60","CE",141,229,0.618918918918919
5,"age_60","DF",87,56,0.391608391608392
5,"age_60","ES",18,36,0.666666666666667
5,"age_60","GO",242,227,0.484008528784648
5,"age_60","MA",39,59,0.602040816326531
5,"age_60","MG",652,594,0.476725521669342
5,"age_60","MS",48,83,0.633587786259542
5,"age_60","MT",65,55,0.458333333333333
5,"age_60","PA",86,192,0.690647482014389
5,"age_60","PB",81,86,0.514970059880239
5,"age_60","PE",28,66,0.702127659574468
5,"age_60","PI",22,38,0.633333333333333
5,"age_60","PR",316,311,0.496012759170654
5,"age_60","RJ",210,356,0.628975265017668
5,"age_60","RN",49,50,0.505050505050505
5,"age_60","RO",30,74,0.711538461538462
5,"age_60","RR",4,34,0.894736842105263
5,"age_60","RS",413,343,0.453703703703704
5,"age_60","SC",245,215,0.467391304347826
5,"age_60","SE",21,42,0.666666666666667
5,"age_60","SP",1441,1131,0.439735614307932
5,"age_60","TO",10,29,0.743589743589744
6,"age_0_19","AL",4,0,0
6,"age_0_19","AM",14,3,0.176470588235294
6,"age_0_19","AP",10,1,0.0909090909090909
6,"age_0_19","BA",11,1,0.0833333333333333
6,"age_0_19","CE",3,2,0.4
6,"age_0_19","DF",4,0,0
6,"age_0_19","ES",0,1,1
6,"age_0_19","GO",6,0,0
6,"age_0_19","MA",1,1,0.5
6,"age_0_19","MG",18,3,0.142857142857143
6,"age_0_19","MS",2,0,0
6,"age_0_19","MT",11,0,0
6,"age_0_19","PA",15,0,0
6,"age_0_19","PB",3,0,0
6,"age_0_19","PE",1,1,0.5
6,"age_0_19","PI",2,2,0.5
6,"age_0_19","PR",11,3,0.214285714285714
6,"age_0_19","RJ",15,0,0
6,"age_0_19","RN",4,0,0
6,"age_0_19","RO",2,1,0.333333333333333
6,"age_0_19","RS",12,3,0.2
6,"age_0_19","SC",14,3,0.176470588235294
6,"age_0_19","SE",2,1,0.333333333333333
6,"age_0_19","SP",70,1,0.0140845070422535
6,"age_0_19","TO",2,0,0
6,"age_20_39","AC",13,3,0.1875
6,"age_20_39","AL",12,2,0.142857142857143
6,"age_20_39","AM",76,14,0.155555555555556
6,"age_20_39","AP",10,1,0.0909090909090909
6,"age_20_39","BA",67,16,0.192771084337349
6,"age_20_39","CE",87,24,0.216216216216216
6,"age_20_39","DF",34,4,0.105263157894737
6,"age_20_39","ES",8,2,0.2
6,"age_20_39","GO",120,28,0.189189189189189
6,"age_20_39","MA",15,4,0.210526315789474
6,"age_20_39","MG",254,37,0.127147766323024
6,"age_20_39","MS",33,5,0.131578947368421
6,"age_20_39","MT",35,5,0.125
6,"age_20_39","PA",38,10,0.208333333333333
6,"age_20_39","PB",54,8,0.129032258064516
6,"age_20_39","PE",9,3,0.25
6,"age_20_39","PI",17,3,0.15
6,"age_20_39","PR",179,28,0.135265700483092
6,"age_20_39","RJ",48,21,0.304347826086957
6,"age_20_39","RN",28,8,0.222222222222222
6,"age_20_39","RO",21,12,0.363636363636364
6,"age_20_39","RR",1,8,0.888888888888889
6,"age_20_39","RS",211,39,0.156
6,"age_20_39","SC",164,21,0.113513513513514
6,"age_20_39","SE",13,1,0.0714285714285714
6,"age_20_39","SP",581,84,0.126315789473684
6,"age_20_39","TO",9,1,0.1
6,"age_40_59","AC",24,12,0.333333333333333
6,"age_40_59","AL",37,13,0.26
6,"age_40_59","AM",135,70,0.341463414634146
6,"age_40_59","AP",11,3,0.214285714285714
6,"age_40_59","BA",195,80,0.290909090909091
6,"age_40_59","CE",201,91,0.311643835616438
6,"age_40_59","DF",106,17,0.138211382113821
6,"age_40_59","ES",11,9,0.45
6,"age_40_59","GO",280,112,0.285714285714286
6,"age_40_59","MA",36,20,0.357142857142857
6,"age_40_59","MG",575,179,0.237400530503979
6,"age_40_59","MS",78,28,0.264150943396226
6,"age_40_59","MT",78,20,0.204081632653061
6,"age_40_59","PA",72,50,0.409836065573771
6,"age_40_59","PB",78,30,0.277777777777778
6,"age_40_59","PE",36,18,0.333333333333333
6,"age_40_59","PI",20,7,0.259259259259259
6,"age_40_59","PR",466,127,0.214165261382799
6,"age_40_59","RJ",134,87,0.393665158371041
6,"age_40_59","RN",43,35,0.448717948717949
6,"age_40_59","RO",35,36,0.507042253521127
6,"age_40_59","RR",6,27,0.818181818181818
6,"age_40_59","RS",496,178,0.264094955489614
6,"age_40_59","SC",358,130,0.266393442622951
6,"age_40_59","SE",18,12,0.4
6,"age_40_59","SP",1509,429,0.221362229102167
6,"age_40_59","TO",9,5,0.357142857142857
6,"age_40_59",NA,1,0,0
6,"age_60","AC",14,16,0.533333333333333
6,"age_60","AL",50,29,0.367088607594937
6,"age_60","AM",110,175,0.614035087719298
6,"age_60","AP",11,7,0.388888888888889
6,"age_60","BA",213,213,0.5
6,"age_60","CE",186,257,0.580135440180587
6,"age_60","DF",79,73,0.480263157894737
6,"age_60","ES",14,36,0.72
6,"age_60","GO",210,239,0.532293986636971
6,"age_60","MA",35,68,0.660194174757282
6,"age_60","MG",686,598,0.465732087227414
6,"age_60","MS",72,77,0.516778523489933
6,"age_60","MT",67,45,0.401785714285714
6,"age_60","PA",66,166,0.71551724137931
6,"age_60","PB",71,97,0.577380952380952
6,"age_60","PE",37,64,0.633663366336634
6,"age_60","PI",26,42,0.617647058823529
6,"age_60","PR",426,399,0.483636363636364
6,"age_60","RJ",162,313,0.658947368421053
