"","week_min","sg_uf","fit_min","lwr_min","upr_min","week_max","fit_max","lwr_max","upr_max","or","age_clas"
"12","2021-07-24","AL",0.0488985214291495,0.0354776203580132,0.0623194225002859,"2020-04-11",0.279919999752903,0.209569101719312,0.350270897786494,5.7245084630726,"age_0_19"
"13","2021-07-24","AM",0.0398279455877351,0.0259058031668732,0.0537500880085971,"2020-03-21",0.319683583686973,0.24738774753177,0.391979419842177,8.0266149551389,"age_0_19"
"14","2021-07-24","AP",0.0224047654679986,0.0107946579435559,0.0340148729924413,"2020-04-25",0.442731157742888,0.339258875962171,0.546203439523606,19.7605798808854,"age_0_19"
"15","2021-07-24","BA",0.0496090698395129,0.03866837571854,0.0605497639604858,"2020-03-28",0.232697748338303,0.17420416191312,0.291191334763487,4.69062913477492,"age_0_19"
"16","2021-07-24","GO",0.0465750684317672,0.0376923125994059,0.0554578242641284,"2020-04-04",0.153460418183859,0.0933317790350536,0.213589057332665,3.29490483537731,"age_0_19"
"17","2021-07-24","MA",0.0691374635678338,0.0503077089268232,0.0879672182088444,"2020-03-28",0.23877118465206,0.176896032419369,0.300646336884751,3.45357165753978,"age_0_19"
"18","2021-07-24","MG",0.0413186548013961,0.0311084110147977,0.0515288985879946,"2020-03-21",0.0931510925486385,0.0630154965487374,0.12328668854854,2.25445608034391,"age_0_19"
"19","2021-07-24","PB",0.0564384793529311,0.046152327142451,0.0667246315634113,"2020-04-11",0.221243784286347,0.168816545548036,0.273671023024658,3.92008762147588,"age_0_19"
"20","2021-07-24","PE",0.0542022816562313,0.0346566208738137,0.073747942438649,"2020-04-11",0.157768286708679,0.137307547568123,0.178229025849235,2.91073146531538,"age_0_19"
"21","2021-07-24","PR",0.0375627151791601,0.0278739476891834,0.0472514826691367,"2021-03-20",0.0866800876794986,0.07876370241859,0.0945964729404071,2.30760974722054,"age_0_19"
"22","2021-07-24","RJ",0.0804883248374449,0.0579146999938244,0.103061949681065,"2020-04-04",0.193909705520956,0.166719471136834,0.221099939905079,2.40916562635113,"age_0_19"
"23","2021-07-24","RN",0.0539048403298007,0.0412824616378042,0.0665272190217973,"2020-04-04",0.200965439587814,0.147101169319638,0.25482970985599,3.72815202416456,"age_0_19"
"24","2021-07-24","SC",0.0406646483381816,0.0299000042614495,0.0514292924149137,"2020-03-28",0.0879421637410408,0.0588923228187519,0.11699200466333,2.16261955617279,"age_0_19"
"25","2021-07-24","SE",0.0701871078468255,0.0471606642096858,0.0932135514839652,"2020-04-25",0.365915659674235,0.279343656087028,0.452487663261442,5.21343122547234,"age_0_19"
"26","2021-07-24","SP",0.039886591291345,0.0265432560824314,0.0532299265002585,"2020-03-07",0.114483590815449,0.0843864574662739,0.144580724164624,2.87022749021651,"age_0_19"
"27","2021-07-24","TO",0.0590926543716296,0.042832814086622,0.0753524946566372,"2020-05-09",0.195698929671463,0.137820283428204,0.253577575914722,3.31173022692002,"age_0_19"
"28","2020-03-14","PE",0.105517757417747,0.0838643334212905,0.127171181414204,"2021-02-20",0.267765713645238,0.253182781173576,0.2823486461169,2.5376365097028,"age_20_39"
"29","2020-03-21","MG",0.0662578779093876,0.0506430544211805,0.0818727013975947,"2021-04-03",0.16643776632711,0.162003607085922,0.170871925568298,2.51196946806424,"age_20_39"
"30","2020-03-21","RS",0.0297086641737699,0.0196055445344815,0.0398117838130582,"2021-03-13",0.185125430218082,0.179751875909019,0.190498984527145,6.23136163697092,"age_20_39"
"31","2020-03-21","SC",0.0657683869399696,0.0450580892839533,0.086478684595986,"2021-03-20",0.142415714320502,0.13730644704306,0.147524981597943,2.16541291259724,"age_20_39"
"32","2020-04-18","PI",0.0741066117094922,0.0564750768218324,0.0917381465971519,"2021-04-03",0.188244291751481,0.177091269706114,0.199397313796847,2.54018214311867,"age_20_39"
"33","2020-04-18","PR",0.0641678672787112,0.0543625835012028,0.0739731510562197,"2021-03-27",0.169265003837065,0.163979169357442,0.174550838316688,2.63784680737272,"age_20_39"
"34","2020-05-16","MS",0.0367818217107307,0.0226670236476105,0.0508966197738509,"2021-04-17",0.19567630332299,0.18535961049608,0.2059929961499,5.31991875937737,"age_20_39"
"35","2020-07-04","AM",0.0685270339228149,0.0608391751586844,0.0762148926869455,"2021-01-09",0.247111015853764,0.236459490576925,0.257762541130603,3.60603694203511,"age_20_39"
"36","2020-07-18","RJ",0.137865033321857,0.130092439862074,0.14563762678164,"2021-04-17",0.241465265015029,0.234485016216905,0.248445513813152,1.75146126031326,"age_20_39"
"37","2020-08-15","PA",0.0868383703966293,0.0787402726494638,0.0949364681437947,"2021-03-06",0.217550624806461,0.208679527429877,0.226421722183045,2.50523615094124,"age_20_39"
"38","2020-08-29","RN",0.121690657508692,0.109648882165275,0.133732432852109,"2021-03-27",0.220656937947187,0.21024696295768,0.231066912936694,1.81326112015975,"age_20_39"
"39","2020-09-05","AC",0.0482834141427828,0.0339246473970555,0.0626421808885101,"2021-03-27",0.214801273641355,0.190751306435723,0.238851240846988,4.44875900875917,"age_20_39"
"40","2020-09-12","RO",0.0842175920144012,0.07212062845098,0.0963145555778225,"2021-03-13",0.286981620055014,0.270528502378869,0.303434737731159,3.40762082114554,"age_20_39"
"41","2020-09-19","PB",0.119965543661117,0.110545355317553,0.129385732004681,"2021-04-10",0.190455285759074,0.182744463946981,0.198166107571167,1.58758323387488,"age_20_39"
"42","2020-09-26","RR",0.0802490132530012,0.0588629088592961,0.101635117646706,"2021-07-24",0.481375627831088,0.353713551466316,0.609037704195859,5.99852394836874,"age_20_39"
"43","2020-10-10","TO",0.109569387382345,0.0909251948670821,0.128213579897607,"2021-03-27",0.287381089793967,0.264868081882686,0.309894097705248,2.62282282177178,"age_20_39"
"44","2020-10-24","CE",0.100268645099548,0.0899420278574708,0.110595262341624,"2021-04-17",0.261692219734548,0.252246085912243,0.271138353556853,2.60991079987903,"age_20_39"
"45","2020-11-14","SP",0.0762044666880225,0.0722141391508362,0.0801947942252089,"2021-04-03",0.171224979950953,0.167113711816353,0.175336248085552,2.24691527140975,"age_20_39"
"46","2020-11-21","MA",0.113015354827276,0.0955311636774478,0.130499545977104,"2021-03-20",0.226215766140812,0.214066145584917,0.238365386696708,2.00163744551829,"age_20_39"
"47","2020-11-28","BA",0.10524035809105,0.0982759488133306,0.112204767368769,"2020-03-28",0.173211818396564,0.142732707744398,0.20369092904873,1.64586876687276,"age_20_39"
"48","2020-12-05","DF",0.065419192273547,0.0587257062224169,0.0721126783246771,"2021-03-27",0.147398506766634,0.140562779633821,0.154234233899446,2.25313859196388,"age_20_39"
"49","2020-12-05","MT",0.0719034813660763,0.0630903442357482,0.0807166184964043,"2021-04-03",0.184763784788091,0.174297282997715,0.195230286578466,2.56960833158298,"age_20_39"
"50","2020-12-12","AL",0.0874881612490954,0.0775077953574658,0.097468527140725,"2020-04-11",0.211692853365639,0.171432361551728,0.251953345179549,2.41967427756207,"age_20_39"
"51","2020-12-19","GO",0.0855804129142067,0.078750324201663,0.0924105016267504,"2021-03-20",0.217714604506757,0.210072708730054,0.225356500283459,2.54397702807315,"age_20_39"
"52","2021-07-17","SE",0.162646500024315,0.124946282408189,0.200346717640442,"2021-04-03",0.340501076984202,0.320625928844361,0.360376225124043,2.0935038684097,"age_20_39"
"53","2021-07-24","AP",0.0517193774164625,0.0264678821739286,0.0769708726589964,"2020-04-25",0.354348733740356,0.277934796345814,0.430762671134898,6.85137276280447,"age_20_39"
"54","2021-07-24","ES",0.147666614064837,0.102312343591494,0.193020884538181,"2021-03-27",0.364383798955658,0.343904364514275,0.384863233397042,2.46761125568753,"age_20_39"
"55","2020-03-14","PE",0.212431210224266,0.178430329228185,0.246432091220347,"2021-02-20",0.407776045291059,0.390815508930016,0.424736581652103,1.91956749133315,"age_40_59"
"56","2020-03-21","MG",0.139600429158759,0.112164600895742,0.167036257421776,"2021-04-03",0.274700633378133,0.269954870370659,0.279446396385607,1.96776353076775,"age_40_59"
"57","2020-03-21","RS",0.0654288572030714,0.045077931138522,0.0857797832676208,"2021-03-13",0.299436703271938,0.293594943037305,0.305278463506571,4.57652351075882,"age_40_59"
"58","2020-03-21","SC",0.138649563343771,0.100505508287691,0.176793618399852,"2021-03-20",0.238399744325371,0.231855572701189,0.244943915949553,1.71944100346192,"age_40_59"
"59","2020-04-18","PI",0.154697749601068,0.123980368779362,0.185415130422774,"2021-03-27",0.303770162235735,0.288992081345515,0.318548243125954,1.96363659470867,"age_40_59"
"60","2020-04-18","PR",0.135157370589667,0.116878498670268,0.153436242509066,"2021-03-27",0.278070896158567,0.271790954689536,0.284350837627598,2.05738610440107,"age_40_59"
"61","2020-05-16","MS",0.0803025852606428,0.0519878865743002,0.108617283946985,"2021-04-10",0.315758193938426,0.302813889339794,0.328702498537058,3.93210496167155,"age_40_59"
"62","2020-07-04","AM",0.138786339243779,0.125153943081889,0.15241873540567,"2020-03-21",0.426025464667699,0.381059390654741,0.470991538680657,3.06964984442296,"age_40_59"
"63","2020-08-22","PA",0.169960637081748,0.156191451621604,0.183729822541891,"2020-03-28",0.356516438926446,0.319008943351435,0.394023934501458,2.0976412247441,"age_40_59"
"64","2020-09-05","AC",0.0996363805707487,0.0718543699953205,0.127418391146177,"2021-03-20",0.342449940628682,0.312809364831599,0.372090516425765,3.43699699514395,"age_40_59"
"65","2020-09-12","RO",0.16519706689588,0.144487643674493,0.185906490117268,"2021-03-13",0.43293861735064,0.414205525867696,0.451671708833585,2.62074034052621,"age_40_59"
"66","2020-10-03","RR",0.157188130343283,0.119529988547073,0.194846272139493,"2021-07-24",0.637405243001,0.519317667710991,0.755492818291009,4.0550469148591,"age_40_59"
"67","2020-10-17","TO",0.205309497443784,0.173980533206365,0.236638461681204,"2021-03-27",0.43341775659725,0.407189185001307,0.459646328193193,2.1110458210338,"age_40_59"
"68","2020-10-24","CE",0.17478622405547,0.159966080799073,0.189606367311867,"2021-04-17",0.403904597438245,0.393332759975634,0.414476434900855,2.31084915084648,"age_40_59"
"69","2020-10-24","RJ",0.241773646725197,0.232363036560924,0.25118425688947,"2021-04-17",0.378318075470025,0.371146606427722,0.385489544512328,1.56476142290241,"age_40_59"
"70","2020-11-07","SP",0.136564445931779,0.132232120801372,0.140896771062187,"2021-04-10",0.282848386189276,0.27905405065285,0.286642721725702,2.07117148434501,"age_40_59"
"71","2020-11-21","MA",0.195032006820401,0.168656666351765,0.221407347289036,"2021-03-20",0.354850643913983,0.33973695955009,0.369964328277875,1.81944825210538,"age_40_59"
"72","2020-11-28","BA",0.183324591059942,0.174668611025574,0.191980571094311,"2020-03-28",0.323879450332848,0.283341937592877,0.36441696307282,1.7666994289214,"age_40_59"
"73","2020-11-28","PB",0.207006618838124,0.195284987231861,0.218728250444386,"2020-04-25",0.310129985254073,0.286909847932095,0.333350122576052,1.49816458524251,"age_40_59"
"74","2020-12-05","AL",0.154660731061073,0.138477817233932,0.170843644888214,"2020-04-11",0.380431277115744,0.329838257391764,0.431024296839724,2.45977937971545,"age_40_59"
"75","2020-12-05","DF",0.118367189942443,0.107944015956716,0.128790363928169,"2021-03-27",0.245778337792219,0.236503640701546,0.255053034882893,2.076405952627,"age_40_59"
"76","2020-12-05","MT",0.128806716913208,0.115136835249222,0.142476598577195,"2021-03-27",0.300007038490476,0.286856569523626,0.313157507457326,2.32912572946507,"age_40_59"
"77","2020-12-19","GO",0.152891790461527,0.143044583320391,0.162738997602664,"2021-03-13",0.343631563808667,0.33483825604538,0.352424871571954,2.24754751560802,"age_40_59"
"78","2021-07-24","AP",0.0936857247338727,0.0500111551616308,0.137360294306115,"2020-04-25",0.556521214541396,0.478725191426303,0.63431723765649,5.940298974281,"age_40_59"
"79","2021-07-24","ES",0.249779360608199,0.182462516772301,0.317096204444098,"2021-03-27",0.518898921324541,0.497484751547644,0.540313091101438,2.07742913610256,"age_40_59"
"80","2021-07-24","RN",0.216613861560408,0.186480516815803,0.246747206305013,"2021-03-27",0.347550622622579,0.334698460725129,0.36040278452003,1.60447083173233,"age_40_59"
"81","2021-07-24","SE",0.25399134749422,0.191621030475311,0.316361664513128,"2020-06-20",0.536813665059557,0.511405566253651,0.562221763865463,2.11351162295705,"age_40_59"
"82","2020-03-21","RS",0.208353512064508,0.154258646300579,0.262448377828437,"2021-03-06",0.515152370820059,0.508336085448118,0.521968656192,2.4724918995393,"age_60_79"
"83","2020-05-02","PR",0.325167566298904,0.297879931925953,0.352455200671855,"2021-03-13",0.482970856526739,0.475394219310924,0.490547493742554,1.4852983710029,"age_60_79"
"84","2020-05-16","MS",0.247126423806445,0.176017388277463,0.318235459335427,"2021-04-10",0.54010442670541,0.525209389926115,0.554999463484704,2.18553895769734,"age_60_79"
"85","2020-07-04","AM",0.320473826357327,0.295891961792654,0.345055690922,"2020-03-21",0.736170699423584,0.700362546148939,0.771978852698228,2.29713205534219,"age_60_79"
"86","2020-09-05","AC",0.244319519381681,0.187224923515872,0.30141411524749,"2020-05-30",0.598698041662941,0.554955715445464,0.642440367880419,2.45047159219253,"age_60_79"
"87","2020-09-12","RO",0.363502453616905,0.328929521857671,0.398075385376138,"2020-04-18",0.721911467605437,0.659323714046409,0.784499221164466,1.98598788102338,"age_60_79"
"88","2020-09-26","PI",0.376656691181515,0.352258829732231,0.401054552630799,"2021-03-27",0.523528378664447,0.506225642690653,0.540831114638242,1.38993516090798,"age_60_79"
"89","2020-09-26","SC",0.327127109524714,0.30918445509708,0.345069763952348,"2021-03-13",0.435268169484594,0.426652566476989,0.443883772492198,1.33057810499717,"age_60_79"
"90","2020-10-03","RR",0.349394220515481,0.284893618841894,0.413894822189067,"2021-07-24",0.796163580381983,0.713231174163017,0.879095986600948,2.27869705230773,"age_60_79"
"91","2020-10-24","CE",0.392134688426966,0.368248977010933,0.416020399843,"2021-04-10",0.602037062466387,0.591781446217316,0.612292678715458,1.53528132102119,"age_60_79"
"92","2020-11-28","MA",0.4193682574541,0.380053669658739,0.45868284524946,"2020-03-28",0.650663673699554,0.605402783097283,0.695924564301825,1.55153295971803,"age_60_79"
"93","2020-11-28","SP",0.3118169193069,0.305989491709832,0.317644346903969,"2021-03-27",0.47300564980931,0.468815374573864,0.477195925044756,1.51693388178133,"age_60_79"
"94","2020-12-05","MT",0.310488765678032,0.284753473211378,0.336224058144686,"2021-03-27",0.521694713063958,0.50608934094771,0.537300085180205,1.68023700285807,"age_60_79"
"95","2020-12-12","MG",0.35256508097155,0.344448627197642,0.360681534745457,"2021-03-20",0.474201192312762,0.468732529646804,0.479669854978719,1.34500328565161,"age_60_79"
"96","2020-12-19","BA",0.394966762251848,0.382789631842571,0.407143892661125,"2020-03-28",0.642962507796205,0.600770707420252,0.685154308172159,1.6278901650621,"age_60_79"
"97","2020-12-19","DF",0.2788237326815,0.259481463732649,0.298166001630351,"2021-03-20",0.443054718614529,0.430851398842621,0.455258038386436,1.58901365516339,"age_60_79"
"98","2020-12-26","GO",0.340477752090995,0.324599835331466,0.356355668850525,"2021-03-13",0.56867305852308,0.559172229553005,0.578173887493155,1.67022090292437,"age_60_79"
"99","2021-01-16","RJ",0.487080921863936,0.47789619315412,0.496265650573753,"2020-04-18",0.609564597606592,0.600377629847332,0.618751565365852,1.25146473664775,"age_60_79"
"100","2021-06-12","PA",0.349569609062997,0.331184442804764,0.36795477532123,"2020-03-28",0.675623150746091,0.640099724760532,0.71114657673165,1.93272851309089,"age_60_79"
"101","2021-06-19","AL",0.347609563448943,0.325909738019653,0.369309388878234,"2020-04-11",0.697733373731852,0.652587268064659,0.742879479399046,2.0072329622034,"age_60_79"
"102","2021-06-19","PE",0.441225213950151,0.418539060055601,0.463911367844701,"2021-02-13",0.634382672599328,0.617434901134802,0.651330444063855,1.43777520536485,"age_60_79"
"103","2021-07-24","AP",0.18992965142628,0.110784844237491,0.269074458615069,"2020-04-25",0.825101550208166,0.7794152855158,0.870787814900531,4.34424822039135,"age_60_79"
"104","2021-07-24","ES",0.450836074380639,0.361913776374171,0.539758372387107,"2020-05-09",0.74788963047135,0.726677986843863,0.769101274098837,1.6588948244632,"age_60_79"
"105","2021-07-24","PB",0.403036570012091,0.373785244120897,0.432287895903285,"2020-04-11",0.627838053185335,0.595439325231272,0.660236781139398,1.55776944302226,"age_60_79"
"106","2021-07-24","RN",0.405400354900908,0.362604669350907,0.448196040450909,"2020-04-04",0.59895546586404,0.55062560848203,0.647285323246051,1.47744188830432,"age_60_79"
"107","2021-07-24","SE",0.435741318097423,0.35480696691705,0.516675669277796,"2020-05-16",0.774670960764355,0.746781032772699,0.802560888756012,1.7778230537026,"age_60_79"
"108","2021-07-24","TO",0.382200118129965,0.319473953364557,0.444926282895372,"2021-03-20",0.66081664472249,0.637070243244364,0.684563046200616,1.72898074431726,"age_60_79"
"109","2020-03-21","RS",0.388506453097761,0.307521484094701,0.469491422100821,"2021-03-06",0.663945644992674,0.656332875820384,0.671558414164964,1.70896941273097,"age_80"
"110","2020-05-16","MS",0.442082847905981,0.345067574912384,0.539098120899579,"2021-04-03",0.700252004193185,0.687143550638434,0.713360457747937,1.58398365263452,"age_80"
"111","2020-09-05","AC",0.404551358246886,0.329896007214265,0.479206709279508,"2020-05-23",0.772507541809588,0.736792199837311,0.808222883781866,1.90954133773579,"age_80"
"112","2020-09-12","RO",0.550637285900534,0.513272351104056,0.588002220697013,"2020-04-18",0.862385618548836,0.82353940565251,0.901231831445163,1.56615914074627,"age_80"
"113","2020-10-03","RR",0.536247351715487,0.465466553851014,0.607028149579961,"2021-07-17",0.865485962580939,0.816530559553133,0.914441365608744,1.61396780760259,"age_80"
"114","2020-10-10","PI",0.565406491649796,0.538766966990319,0.592046016309272,"2021-03-13",0.67856755252351,0.662306334348962,0.694828770698057,1.20014107114958,"age_80"
"115","2020-10-24","CE",0.5733989652622,0.548245689340169,0.59855224118423,"2020-03-14",0.782548611961068,0.744359885483415,0.820737338438722,1.3647541404321,"age_80"
"116","2020-11-28","MA",0.603283709243371,0.56425783812957,0.642309580357172,"2020-03-28",0.818057486936627,0.785215163079636,0.850899810793618,1.35600791866669,"age_80"
"117","2020-11-28","SP",0.492236735214411,0.483570809026199,0.500902661402623,"2020-03-07",0.649520147415427,0.618950136005974,0.68009015882488,1.31952798511169,"age_80"
"118","2020-12-05","MT",0.484172392843248,0.453393227452831,0.514951558233665,"2020-06-13",0.690875595675636,0.671236852422057,0.710514338929216,1.42692067100015,"age_80"
"119","2020-12-12","DF",0.451833670726209,0.427306290544341,0.476361050908078,"2020-03-28",0.595018742406881,0.503598663665895,0.686438821147867,1.31689774569155,"age_80"
"120","2020-12-19","GO",0.523820218078827,0.504520994227602,0.543119441930053,"2020-04-04",0.722110742784623,0.64550170907419,0.798719776495056,1.3785469095352,"age_80"
"121","2021-02-06","RJ",0.656262287591216,0.646383899140961,0.666140676041471,"2020-04-11",0.777304973208135,0.766472428916075,0.788137517500194,1.18444254363785,"age_80"
"122","2021-06-05","SC",0.502345899418042,0.487787766536944,0.516904032299141,"2020-03-21",0.593626565586132,0.513901455167487,0.673351676004777,1.18170879124093,"age_80"
"123","2021-06-12","AL",0.505290821390551,0.482717161203245,0.527864481577858,"2020-04-11",0.847846748189089,0.817643700798941,0.878049795579237,1.67793815422143,"age_80"
"124","2021-06-12","PA",0.510897448589223,0.489748064412902,0.532046832765545,"2020-03-28",0.83410629556972,0.807877507781446,0.860335083357995,1.63262959694357,"age_80"
"125","2021-06-12","PE",0.608100789762442,0.587208199402772,0.628993380122113,"2021-02-06",0.770148101788283,0.75641949441766,0.783876709158906,1.26648100899383,"age_80"
"126","2021-06-19","AM",0.491228043739591,0.459961856626519,0.522494230852662,"2020-03-21",0.870731701569292,0.846989398565409,0.894474004573175,1.77256105930077,"age_80"
"127","2021-07-03","MG",0.530083322595274,0.518602108629429,0.541564536561119,"2021-03-20",0.621233922464467,0.614303638015658,0.628164206913275,1.17195523040212,"age_80"
"128","2021-07-10","BA",0.565490038274359,0.546247476186601,0.584732600362117,"2020-03-28",0.812985895249484,0.78203937215686,0.843932418342109,1.43766616602192,"age_80"
"129","2021-07-24","AP",0.315343926733217,0.204129188459314,0.426558665007121,"2020-04-25",0.91927856595213,0.89465324757836,0.9439038843259,2.91516179009798,"age_80"
"130","2021-07-24","ES",0.617977112172084,0.532918305396168,0.703035918947999,"2020-04-18",0.86980052936263,0.846124780746716,0.893476277978545,1.40749634934768,"age_80"
"131","2021-07-24","PB",0.570996859625896,0.540633818853142,0.601359900398649,"2020-04-11",0.802855416517405,0.776992979184256,0.828717853850555,1.40605925055948,"age_80"
"132","2021-07-24","PR",0.510445347245883,0.482261067949636,0.538629626542131,"2021-03-13",0.631644403480322,0.623142321375512,0.640146485585133,1.2374378704564,"age_80"
"133","2021-07-24","RN",0.573281146315957,0.52936460192107,0.617197690710844,"2020-04-04",0.782857840671771,0.745587112681602,0.82012856866194,1.36557402193078,"age_80"
"134","2021-07-24","SE",0.602705423849908,0.523652051695659,0.681758796004158,"2020-04-25",0.892149817843533,0.864369207380693,0.919930428306373,1.48024189353522,"age_80"
"135","2021-07-24","TO",0.547499769956906,0.481403836361952,0.61359570355186,"2021-03-13",0.796659790632474,0.779034428493117,0.814285152771832,1.45508698696838,"age_80"
