"week","age_clas","sg_uf","sobre","obitos","let_obs"
2,"age_20_39","SP",673,96,0.124837451235371
2,"age_20_39","TO",7,2,0.222222222222222
2,"age_20_39",NA,1,0,0
2,"age_40_59","AC",30,5,0.142857142857143
2,"age_40_59","AL",39,13,0.25
2,"age_40_59","AM",419,332,0.442077230359521
2,"age_40_59","AP",17,0,0
2,"age_40_59","BA",156,53,0.253588516746411
2,"age_40_59","CE",87,38,0.304
2,"age_40_59","DF",81,10,0.10989010989011
2,"age_40_59","ES",22,4,0.153846153846154
2,"age_40_59","GO",214,49,0.186311787072243
2,"age_40_59","MA",17,18,0.514285714285714
2,"age_40_59","MG",675,154,0.185765983112183
2,"age_40_59","MS",89,17,0.160377358490566
2,"age_40_59","MT",71,19,0.211111111111111
2,"age_40_59","PA",122,40,0.246913580246914
2,"age_40_59","PB",59,17,0.223684210526316
2,"age_40_59","PE",80,23,0.223300970873786
2,"age_40_59","PI",26,5,0.161290322580645
2,"age_40_59","PR",381,59,0.134090909090909
2,"age_40_59","RJ",278,111,0.285347043701799
2,"age_40_59","RN",37,19,0.339285714285714
2,"age_40_59","RO",59,30,0.337078651685393
2,"age_40_59","RR",19,6,0.24
2,"age_40_59","RS",253,74,0.226299694189602
2,"age_40_59","SC",190,29,0.132420091324201
2,"age_40_59","SE",14,9,0.391304347826087
2,"age_40_59","SP",1809,383,0.174726277372263
2,"age_40_59","TO",26,7,0.212121212121212
2,"age_60","AC",31,13,0.295454545454545
2,"age_60","AL",68,47,0.408695652173913
2,"age_60","AM",294,673,0.695966907962771
2,"age_60","AP",7,11,0.611111111111111
2,"age_60","BA",218,210,0.490654205607477
2,"age_60","CE",150,148,0.496644295302013
2,"age_60","DF",101,54,0.348387096774194
2,"age_60","ES",24,64,0.727272727272727
2,"age_60","GO",244,189,0.4364896073903
2,"age_60","MA",40,56,0.583333333333333
2,"age_60","MG",1204,835,0.40951446787641
2,"age_60","MS",106,100,0.485436893203884
2,"age_60","MT",92,48,0.342857142857143
2,"age_60","PA",140,200,0.588235294117647
2,"age_60","PB",90,89,0.497206703910615
2,"age_60","PE",179,137,0.433544303797468
2,"age_60","PI",39,33,0.458333333333333
2,"age_60","PR",662,375,0.361620057859209
2,"age_60","RJ",533,559,0.511904761904762
2,"age_60","RN",46,58,0.557692307692308
2,"age_60","RO",50,67,0.572649572649573
2,"age_60","RR",9,31,0.775
2,"age_60","RS",427,327,0.43368700265252
2,"age_60","SC",271,131,0.325870646766169
2,"age_60","SE",34,31,0.476923076923077
2,"age_60","SP",2657,1530,0.365416766181037
2,"age_60","TO",26,24,0.48
2,"age_60",NA,1,1,0.5
3,"age_0_19","AC",7,2,0.222222222222222
3,"age_0_19","AL",8,0,0
3,"age_0_19","AM",51,5,0.0892857142857143
3,"age_0_19","AP",8,0,0
3,"age_0_19","BA",50,3,0.0566037735849057
3,"age_0_19","CE",94,5,0.0505050505050505
3,"age_0_19","DF",37,1,0.0263157894736842
3,"age_0_19","ES",4,1,0.2
3,"age_0_19","GO",29,1,0.0333333333333333
3,"age_0_19","MA",7,0,0
3,"age_0_19","MG",114,1,0.00869565217391304
3,"age_0_19","MS",15,1,0.0625
3,"age_0_19","MT",9,1,0.1
3,"age_0_19","PA",58,4,0.0645161290322581
3,"age_0_19","PB",21,0,0
3,"age_0_19","PE",79,4,0.0481927710843374
3,"age_0_19","PI",11,0,0
3,"age_0_19","PR",129,1,0.00769230769230769
3,"age_0_19","RJ",163,4,0.0239520958083832
3,"age_0_19","RN",15,0,0
3,"age_0_19","RO",4,2,0.333333333333333
3,"age_0_19","RS",39,2,0.0487804878048781
3,"age_0_19","SC",33,1,0.0294117647058824
3,"age_0_19","SE",1,1,0.5
3,"age_0_19","SP",517,12,0.0226843100189036
3,"age_0_19","TO",30,2,0.0625
3,"age_20_39","AC",17,1,0.0555555555555556
3,"age_20_39","AL",23,2,0.08
3,"age_20_39","AM",157,49,0.237864077669903
3,"age_20_39","AP",7,0,0
3,"age_20_39","BA",76,9,0.105882352941176
3,"age_20_39","CE",65,13,0.166666666666667
3,"age_20_39","DF",29,1,0.0333333333333333
3,"age_20_39","ES",11,2,0.153846153846154
3,"age_20_39","GO",92,12,0.115384615384615
3,"age_20_39","MA",19,2,0.0952380952380952
3,"age_20_39","MG",244,32,0.115942028985507
3,"age_20_39","MS",34,3,0.0810810810810811
3,"age_20_39","MT",34,3,0.0810810810810811
3,"age_20_39","PA",70,10,0.125
3,"age_20_39","PB",31,5,0.138888888888889
3,"age_20_39","PE",21,7,0.25
3,"age_20_39","PI",10,4,0.285714285714286
3,"age_20_39","PR",142,15,0.0955414012738854
3,"age_20_39","RJ",89,26,0.226086956521739
3,"age_20_39","RN",16,1,0.0588235294117647
3,"age_20_39","RO",23,7,0.233333333333333
3,"age_20_39","RR",3,6,0.666666666666667
3,"age_20_39","RS",81,3,0.0357142857142857
3,"age_20_39","SC",71,12,0.144578313253012
3,"age_20_39","SE",16,2,0.111111111111111
3,"age_20_39","SP",640,55,0.079136690647482
3,"age_20_39","TO",9,4,0.307692307692308
3,"age_20_39",NA,2,0,0
3,"age_40_59","AC",30,8,0.210526315789474
3,"age_40_59","AL",35,13,0.270833333333333
3,"age_40_59","AM",323,207,0.390566037735849
3,"age_40_59","AP",12,1,0.0769230769230769
3,"age_40_59","BA",144,61,0.297560975609756
3,"age_40_59","CE",114,44,0.278481012658228
3,"age_40_59","DF",71,7,0.0897435897435897
3,"age_40_59","ES",18,12,0.4
3,"age_40_59","GO",212,49,0.187739463601533
3,"age_40_59","MA",22,9,0.290322580645161
3,"age_40_59","MG",622,136,0.179419525065963
3,"age_40_59","MS",94,29,0.235772357723577
3,"age_40_59","MT",75,15,0.166666666666667
3,"age_40_59","PA",133,48,0.265193370165746
3,"age_40_59","PB",59,22,0.271604938271605
3,"age_40_59","PE",81,33,0.289473684210526
3,"age_40_59","PI",26,7,0.212121212121212
3,"age_40_59","PR",359,81,0.184090909090909
3,"age_40_59","RJ",215,101,0.319620253164557
3,"age_40_59","RN",33,17,0.34
3,"age_40_59","RO",48,32,0.4
3,"age_40_59","RR",8,20,0.714285714285714
3,"age_40_59","RS",261,86,0.247838616714697
3,"age_40_59","SC",187,29,0.134259259259259
3,"age_40_59","SE",24,15,0.384615384615385
3,"age_40_59","SP",1588,322,0.168586387434555
3,"age_40_59","TO",20,5,0.2
3,"age_40_59",NA,1,0,0
3,"age_60","AC",29,15,0.340909090909091
3,"age_60","AL",65,34,0.343434343434343
3,"age_60","AM",235,512,0.685408299866131
3,"age_60","AP",9,10,0.526315789473684
3,"age_60","BA",251,184,0.422988505747126
3,"age_60","CE",157,161,0.506289308176101
3,"age_60","DF",69,46,0.4
3,"age_60","ES",21,41,0.661290322580645
3,"age_60","GO",223,202,0.475294117647059
3,"age_60","MA",32,45,0.584415584415584
3,"age_60","MG",1115,713,0.390043763676149
3,"age_60","MS",110,65,0.371428571428571
3,"age_60","MT",79,60,0.431654676258993
3,"age_60","PA",138,168,0.549019607843137
3,"age_60","PB",98,69,0.413173652694611
3,"age_60","PE",143,115,0.445736434108527
3,"age_60","PI",33,32,0.492307692307692
3,"age_60","PR",574,329,0.364341085271318
3,"age_60","RJ",391,454,0.537278106508876
3,"age_60","RN",42,60,0.588235294117647
3,"age_60","RO",36,65,0.643564356435644
3,"age_60","RR",6,35,0.853658536585366
3,"age_60","RS",432,306,0.414634146341463
3,"age_60","SC",251,134,0.348051948051948
3,"age_60","SE",27,31,0.53448275862069
3,"age_60","SP",2283,1377,0.376229508196721
3,"age_60","TO",21,29,0.58
4,"age_0_19","AC",3,0,0
4,"age_0_19","AL",18,2,0.1
4,"age_0_19","AM",26,4,0.133333333333333
4,"age_0_19","AP",11,0,0
4,"age_0_19","BA",68,2,0.0285714285714286
4,"age_0_19","CE",52,9,0.147540983606557
4,"age_0_19","DF",37,0,0
4,"age_0_19","ES",2,0,0
4,"age_0_19","GO",26,0,0
4,"age_0_19","MA",5,1,0.166666666666667
4,"age_0_19","MG",107,0,0
4,"age_0_19","MS",19,1,0.05
4,"age_0_19","MT",10,0,0
4,"age_0_19","PA",41,1,0.0238095238095238
4,"age_0_19","PB",19,0,0
4,"age_0_19","PE",46,2,0.0416666666666667
4,"age_0_19","PI",5,0,0
4,"age_0_19","PR",117,1,0.00847457627118644
4,"age_0_19","RJ",104,6,0.0545454545454545
4,"age_0_19","RN",17,0,0
4,"age_0_19","RO",3,1,0.25
4,"age_0_19","RR",0,1,1
4,"age_0_19","RS",40,2,0.0476190476190476
4,"age_0_19","SC",42,0,0
4,"age_0_19","SE",1,1,0.5
4,"age_0_19","SP",515,5,0.00961538461538462
4,"age_0_19","TO",33,0,0
4,"age_0_19",NA,2,0,0
4,"age_20_39","AC",11,2,0.153846153846154
4,"age_20_39","AL",15,3,0.166666666666667
4,"age_20_39","AM",151,28,0.156424581005587
4,"age_20_39","AP",9,1,0.1
4,"age_20_39","BA",86,11,0.11340206185567
4,"age_20_39","CE",83,19,0.186274509803922
4,"age_20_39","DF",39,2,0.0487804878048781
4,"age_20_39","ES",8,2,0.2
4,"age_20_39","GO",92,9,0.0891089108910891
4,"age_20_39","MA",17,7,0.291666666666667
4,"age_20_39","MG",259,35,0.119047619047619
4,"age_20_39","MS",41,6,0.127659574468085
4,"age_20_39","MT",38,1,0.0256410256410256
4,"age_20_39","PA",52,15,0.223880597014925
4,"age_20_39","PB",28,3,0.0967741935483871
4,"age_20_39","PE",24,5,0.172413793103448
4,"age_20_39","PI",6,1,0.142857142857143
4,"age_20_39","PR",145,9,0.0584415584415584
4,"age_20_39","RJ",70,19,0.213483146067416
4,"age_20_39","RN",14,3,0.176470588235294
4,"age_20_39","RO",17,7,0.291666666666667
4,"age_20_39","RR",7,4,0.363636363636364
4,"age_20_39","RS",91,13,0.125
4,"age_20_39","SC",93,6,0.0606060606060606
4,"age_20_39","SE",7,4,0.363636363636364
4,"age_20_39","SP",636,70,0.0991501416430595
4,"age_20_39","TO",9,0,0
4,"age_20_39",NA,1,0,0
4,"age_40_59","AC",12,5,0.294117647058824
4,"age_40_59","AL",38,9,0.191489361702128
4,"age_40_59","AM",270,128,0.321608040201005
4,"age_40_59","AP",14,3,0.176470588235294
4,"age_40_59","BA",159,66,0.293333333333333
4,"age_40_59","CE",139,39,0.219101123595506
4,"age_40_59","DF",73,10,0.120481927710843
4,"age_40_59","ES",14,9,0.391304347826087
4,"age_40_59","GO",205,63,0.235074626865672
4,"age_40_59","MA",36,17,0.320754716981132
4,"age_40_59","MG",591,147,0.199186991869919
4,"age_40_59","MS",77,16,0.172043010752688
4,"age_40_59","MT",72,19,0.208791208791209
4,"age_40_59","PA",102,47,0.315436241610738
4,"age_40_59","PB",71,14,0.164705882352941
4,"age_40_59","PE",54,34,0.386363636363636
4,"age_40_59","PI",21,8,0.275862068965517
4,"age_40_59","PR",344,94,0.214611872146119
4,"age_40_59","RJ",169,82,0.326693227091633
4,"age_40_59","RN",34,14,0.291666666666667
4,"age_40_59","RO",37,33,0.471428571428571
4,"age_40_59","RR",6,21,0.777777777777778
4,"age_40_59","RS",254,61,0.193650793650794
4,"age_40_59","SC",197,29,0.128318584070796
4,"age_40_59","SE",16,11,0.407407407407407
4,"age_40_59","SP",1497,355,0.191684665226782
4,"age_40_59","TO",20,5,0.2
4,"age_40_59",NA,4,0,0
4,"age_60","AC",18,15,0.454545454545455
4,"age_60","AL",42,45,0.517241379310345
4,"age_60","AM",198,289,0.593429158110883
4,"age_60","AP",15,9,0.375
4,"age_60","BA",226,199,0.468235294117647
4,"age_60","CE",161,150,0.482315112540193
4,"age_60","DF",76,44,0.366666666666667
4,"age_60","ES",18,30,0.625
4,"age_60","GO",247,193,0.438636363636364
4,"age_60","MA",28,48,0.631578947368421
4,"age_60","MG",989,631,0.389506172839506
4,"age_60","MS",81,70,0.463576158940397
4,"age_60","MT",70,50,0.416666666666667
4,"age_60","PA",125,153,0.550359712230216
4,"age_60","PB",81,62,0.433566433566434
4,"age_60","PE",123,113,0.478813559322034
4,"age_60","PI",27,25,0.480769230769231
4,"age_60","PR",545,273,0.333740831295844
4,"age_60","RJ",313,344,0.523592085235921
4,"age_60","RN",47,68,0.591304347826087
4,"age_60","RO",24,63,0.724137931034483
4,"age_60","RR",3,44,0.936170212765957
4,"age_60","RS",383,285,0.426646706586826
4,"age_60","SC",215,131,0.378612716763006
4,"age_60","SE",30,29,0.491525423728814
4,"age_60","SP",2030,1210,0.373456790123457
4,"age_60","TO",15,19,0.558823529411765
4,"age_60",NA,0,1,1
5,"age_0_19","AC",0,1,1
5,"age_0_19","AL",12,1,0.0769230769230769
5,"age_0_19","AM",47,3,0.06
5,"age_0_19","AP",11,0,0
5,"age_0_19","BA",76,4,0.05
5,"age_0_19","CE",55,8,0.126984126984127
5,"age_0_19","DF",41,0,0
5,"age_0_19","ES",5,2,0.285714285714286
5,"age_0_19","GO",33,3,0.0833333333333333
5,"age_0_19","MA",10,1,0.0909090909090909
5,"age_0_19","MG",112,5,0.0427350427350427
5,"age_0_19","MS",30,1,0.032258064516129
5,"age_0_19","MT",13,2,0.133333333333333
5,"age_0_19","PA",41,1,0.0238095238095238
5,"age_0_19","PB",22,1,0.0434782608695652
5,"age_0_19","PE",50,4,0.0740740740740741
5,"age_0_19","PI",7,0,0
5,"age_0_19","PR",116,2,0.0169491525423729
5,"age_0_19","RJ",85,3,0.0340909090909091
5,"age_0_19","RN",9,0,0
5,"age_0_19","RO",3,0,0
5,"age_0_19","RS",44,0,0
5,"age_0_19","SC",47,1,0.0208333333333333
5,"age_0_19","SE",4,0,0
5,"age_0_19","SP",578,12,0.0203389830508475
5,"age_0_19","TO",31,1,0.03125
5,"age_20_39","AC",13,2,0.133333333333333
5,"age_20_39","AL",23,3,0.115384615384615
5,"age_20_39","AM",128,45,0.260115606936416
5,"age_20_39","AP",12,2,0.142857142857143
5,"age_20_39","BA",113,23,0.169117647058824
5,"age_20_39","CE",131,16,0.108843537414966
5,"age_20_39","DF",53,1,0.0185185185185185
5,"age_20_39","ES",7,1,0.125
5,"age_20_39","GO",124,18,0.126760563380282
5,"age_20_39","MA",23,9,0.28125
5,"age_20_39","MG",271,34,0.111475409836066
5,"age_20_39","MS",37,10,0.212765957446809
5,"age_20_39","MT",46,3,0.0612244897959184
5,"age_20_39","PA",77,18,0.189473684210526
5,"age_20_39","PB",38,7,0.155555555555556
5,"age_20_39","PE",31,6,0.162162162162162
5,"age_20_39","PI",11,0,0
5,"age_20_39","PR",170,16,0.0860215053763441
5,"age_20_39","RJ",65,18,0.216867469879518
5,"age_20_39","RN",33,4,0.108108108108108
5,"age_20_39","RO",19,10,0.344827586206897
5,"age_20_39","RR",7,2,0.222222222222222
5,"age_20_39","RS",146,23,0.136094674556213
5,"age_20_39","SC",129,14,0.0979020979020979
5,"age_20_39","SE",17,2,0.105263157894737
5,"age_20_39","SP",731,84,0.103067484662577
5,"age_20_39","TO",11,0,0
5,"age_20_39",NA,1,0,0
5,"age_40_59","AC",18,11,0.379310344827586
5,"age_40_59","AL",54,22,0.289473684210526
5,"age_40_59","AM",215,145,0.402777777777778
5,"age_40_59","AP",11,3,0.214285714285714
5,"age_40_59","BA",220,76,0.256756756756757
5,"age_40_59","CE",199,75,0.273722627737226
5,"age_40_59","DF",83,13,0.135416666666667
5,"age_40_59","ES",19,9,0.321428571428571
5,"age_40_59","GO",276,84,0.233333333333333
5,"age_40_59","MA",39,32,0.450704225352113
5,"age_40_59","MG",620,188,0.232673267326733
5,"age_40_59","MS",90,25,0.217391304347826
5,"age_40_59","MT",91,18,0.165137614678899
5,"age_40_59","PA",133,51,0.277173913043478
5,"age_40_59","PB",84,28,0.25
5,"age_40_59","PE",58,30,0.340909090909091
5,"age_40_59","PI",27,12,0.307692307692308
5,"age_40_59","PR",425,132,0.236983842010772
5,"age_40_59","RJ",169,83,0.329365079365079
5,"age_40_59","RN",46,29,0.386666666666667
5,"age_40_59","RO",51,34,0.4
5,"age_40_59","RR",3,22,0.88
5,"age_40_59","RS",371,107,0.223849372384937
5,"age_40_59","SC",297,80,0.212201591511936
5,"age_40_59","SE",21,14,0.4
5,"age_40_59","SP",1680,405,0.194244604316547
5,"age_40_59","TO",22,5,0.185185185185185
5,"age_40_59",NA,0,1,1
5,"age_60","AC",15,28,0.651162790697674
5,"age_60","AL",52,48,0.48
5,"age_60","AM",193,302,0.61010101010101
5,"age_60","AP",11,9,0.45
5,"age_60","BA",269,259,0.490530303030303
5,"age_60","CE",185,258,0.582392776523702
5,"age_60","DF",109,66,0.377142857142857
5,"age_60","ES",33,43,0.565789473684211
5,"age_60","GO",286,260,0.476190476190476
5,"age_60","MA",54,70,0.564516129032258
5,"age_60","MG",1011,715,0.414252607184241
5,"age_60","MS",72,96,0.571428571428571
5,"age_60","MT",71,62,0.466165413533835
5,"age_60","PA",109,206,0.653968253968254
5,"age_60","PB",101,98,0.492462311557789
5,"age_60","PE",99,99,0.5
5,"age_60","PI",28,44,0.611111111111111
5,"age_60","PR",525,367,0.411434977578475
5,"age_60","RJ",296,410,0.580736543909348
5,"age_60","RN",59,66,0.528
5,"age_60","RO",33,79,0.705357142857143
5,"age_60","RR",4,38,0.904761904761905
5,"age_60","RS",515,396,0.434687156970362
5,"age_60","SC",318,231,0.420765027322404
5,"age_60","SE",32,50,0.609756097560976
5,"age_60","SP",2074,1331,0.390895741556535
5,"age_60","TO",18,33,0.647058823529412
6,"age_0_19","AC",2,0,0
6,"age_0_19","AL",11,0,0
6,"age_0_19","AM",38,3,0.0731707317073171
6,"age_0_19","AP",13,1,0.0714285714285714
6,"age_0_19","BA",80,2,0.024390243902439
6,"age_0_19","CE",59,2,0.0327868852459016
6,"age_0_19","DF",43,0,0
6,"age_0_19","ES",5,1,0.166666666666667
6,"age_0_19","GO",26,1,0.037037037037037
6,"age_0_19","MA",16,2,0.111111111111111
6,"age_0_19","MG",123,6,0.0465116279069767
6,"age_0_19","MS",18,0,0
6,"age_0_19","MT",17,0,0
6,"age_0_19","PA",39,0,0
6,"age_0_19","PB",23,0,0
6,"age_0_19","PE",48,1,0.0204081632653061
6,"age_0_19","PI",11,2,0.153846153846154
6,"age_0_19","PR",132,5,0.0364963503649635
6,"age_0_19","RJ",89,3,0.0326086956521739
6,"age_0_19","RN",17,3,0.15
6,"age_0_19","RO",3,1,0.25
6,"age_0_19","RR",1,0,0
6,"age_0_19","RS",45,4,0.0816326530612245
6,"age_0_19","SC",78,4,0.0487804878048781
6,"age_0_19","SE",5,1,0.166666666666667
6,"age_0_19","SP",573,5,0.00865051903114187
6,"age_0_19","TO",39,0,0
6,"age_0_19",NA,1,0,0
6,"age_20_39","AC",15,3,0.166666666666667
6,"age_20_39","AL",15,4,0.210526315789474
6,"age_20_39","AM",84,14,0.142857142857143
6,"age_20_39","AP",10,1,0.0909090909090909
6,"age_20_39","BA",95,17,0.151785714285714
6,"age_20_39","CE",113,29,0.204225352112676
6,"age_20_39","DF",42,4,0.0869565217391304
6,"age_20_39","ES",10,2,0.166666666666667
6,"age_20_39","GO",139,32,0.187134502923977
6,"age_20_39","MA",20,8,0.285714285714286
6,"age_20_39","MG",324,44,0.119565217391304
6,"age_20_39","MS",41,5,0.108695652173913
6,"age_20_39","MT",39,5,0.113636363636364
6,"age_20_39","PA",54,13,0.194029850746269
6,"age_20_39","PB",61,9,0.128571428571429
6,"age_20_39","PE",25,4,0.137931034482759
6,"age_20_39","PI",21,4,0.16
6,"age_20_39","PR",236,31,0.116104868913858
6,"age_20_39","RJ",67,21,0.238636363636364
6,"age_20_39","RN",32,9,0.219512195121951
6,"age_20_39","RO",22,12,0.352941176470588
6,"age_20_39","RR",2,8,0.8
6,"age_20_39","RS",227,42,0.156133828996283
6,"age_20_39","SC",181,21,0.103960396039604
6,"age_20_39","SE",16,2,0.111111111111111
6,"age_20_39","SP",767,96,0.111239860950174
6,"age_20_39","TO",12,2,0.142857142857143
6,"age_20_39",NA,2,0,0
6,"age_40_59","AC",26,13,0.333333333333333
6,"age_40_59","AL",54,15,0.217391304347826
6,"age_40_59","AM",152,78,0.339130434782609
6,"age_40_59","AP",11,4,0.266666666666667
6,"age_40_59","BA",222,90,0.288461538461538
6,"age_40_59","CE",232,98,0.296969696969697
6,"age_40_59","DF",117,21,0.152173913043478
6,"age_40_59","ES",13,11,0.458333333333333
