"week","age_clas","sg_uf","sobre","obitos","let_obs"
2020-03-07,"age_0_19","RJ",3,0,0
2020-03-07,"age_0_19","SP",2,1,0.333333333333333
2020-03-07,"age_20_39","AP",0,1,1
2020-03-07,"age_20_39","CE",1,2,0.666666666666667
2020-03-07,"age_20_39","DF",1,0,0
2020-03-07,"age_20_39","MA",0,1,1
2020-03-07,"age_20_39","MG",1,0,0
2020-03-07,"age_20_39","MT",1,0,0
2020-03-07,"age_20_39","PA",2,0,0
2020-03-07,"age_20_39","PE",2,0,0
2020-03-07,"age_20_39","PI",1,0,0
2020-03-07,"age_20_39","PR",2,0,0
2020-03-07,"age_20_39","RO",1,0,0
2020-03-07,"age_20_39","SC",2,0,0
2020-03-07,"age_20_39","SP",17,4,0.19047619047619
2020-03-07,"age_40_59","AL",0,1,1
2020-03-07,"age_40_59","BA",1,2,0.666666666666667
2020-03-07,"age_40_59","CE",0,1,1
2020-03-07,"age_40_59","DF",1,0,0
2020-03-07,"age_40_59","ES",1,0,0
2020-03-07,"age_40_59","MA",2,0,0
2020-03-07,"age_40_59","MT",1,0,0
2020-03-07,"age_40_59","PA",0,1,1
2020-03-07,"age_40_59","PE",3,1,0.25
2020-03-07,"age_40_59","PR",1,0,0
2020-03-07,"age_40_59","RJ",5,1,0.166666666666667
2020-03-07,"age_40_59","SC",1,0,0
2020-03-07,"age_40_59","SP",29,5,0.147058823529412
2020-03-07,"age_40_59","TO",1,0,0
2020-03-07,"age_60_79","AL",0,1,1
2020-03-07,"age_60_79","BA",0,2,1
2020-03-07,"age_60_79","CE",4,3,0.428571428571429
2020-03-07,"age_60_79","DF",1,2,0.666666666666667
2020-03-07,"age_60_79","GO",1,1,0.5
2020-03-07,"age_60_79","MA",2,2,0.5
2020-03-07,"age_60_79","MG",0,2,1
2020-03-07,"age_60_79","MS",0,1,1
2020-03-07,"age_60_79","MT",1,1,0.5
2020-03-07,"age_60_79","PA",1,1,0.5
2020-03-07,"age_60_79","PE",5,1,0.166666666666667
2020-03-07,"age_60_79","PI",1,0,0
2020-03-07,"age_60_79","PR",4,2,0.333333333333333
2020-03-07,"age_60_79","RJ",4,4,0.5
2020-03-07,"age_60_79","RN",0,1,1
2020-03-07,"age_60_79","SC",2,0,0
2020-03-07,"age_60_79","SP",30,22,0.423076923076923
2020-03-07,"age_80","BA",0,1,1
2020-03-07,"age_80","CE",1,0,0
2020-03-07,"age_80","MA",1,0,0
2020-03-07,"age_80","MG",1,1,0.5
2020-03-07,"age_80","PE",0,1,1
2020-03-07,"age_80","PR",1,0,0
2020-03-07,"age_80","RJ",1,3,0.75
2020-03-07,"age_80","SC",0,1,1
2020-03-07,"age_80","SP",2,15,0.882352941176471
2020-03-14,"age_0_19","AM",1,0,0
2020-03-14,"age_0_19","BA",1,0,0
2020-03-14,"age_0_19","MA",1,0,0
2020-03-14,"age_0_19","PE",3,0,0
2020-03-14,"age_0_19","RJ",2,1,0.333333333333333
2020-03-14,"age_0_19","RS",1,0,0
2020-03-14,"age_0_19","SP",5,3,0.375
2020-03-14,"age_20_39","AC",1,0,0
2020-03-14,"age_20_39","AL",1,0,0
2020-03-14,"age_20_39","AM",1,0,0
2020-03-14,"age_20_39","BA",2,0,0
2020-03-14,"age_20_39","CE",6,0,0
2020-03-14,"age_20_39","DF",2,0,0
2020-03-14,"age_20_39","GO",3,0,0
2020-03-14,"age_20_39","MA",4,0,0
2020-03-14,"age_20_39","MG",4,1,0.2
2020-03-14,"age_20_39","MS",4,0,0
2020-03-14,"age_20_39","MT",4,0,0
2020-03-14,"age_20_39","PA",3,1,0.25
2020-03-14,"age_20_39","PB",0,1,1
2020-03-14,"age_20_39","PE",12,1,0.0769230769230769
2020-03-14,"age_20_39","PI",2,0,0
2020-03-14,"age_20_39","PR",3,0,0
2020-03-14,"age_20_39","RJ",13,3,0.1875
2020-03-14,"age_20_39","RN",1,0,0
2020-03-14,"age_20_39","RS",3,0,0
2020-03-14,"age_20_39","SC",3,2,0.4
2020-03-14,"age_20_39","SP",99,3,0.0294117647058824
2020-03-14,"age_20_39","TO",1,0,0
2020-03-14,"age_40_59","AL",3,0,0
2020-03-14,"age_40_59","AM",3,1,0.25
2020-03-14,"age_40_59","BA",1,1,0.5
2020-03-14,"age_40_59","CE",9,0,0
2020-03-14,"age_40_59","DF",1,0,0
2020-03-14,"age_40_59","ES",0,2,1
2020-03-14,"age_40_59","GO",2,1,0.333333333333333
2020-03-14,"age_40_59","MA",1,0,0
2020-03-14,"age_40_59","MG",6,0,0
2020-03-14,"age_40_59","MS",1,0,0
2020-03-14,"age_40_59","MT",3,1,0.25
2020-03-14,"age_40_59","PB",1,0,0
2020-03-14,"age_40_59","PE",12,2,0.142857142857143
2020-03-14,"age_40_59","PI",0,1,1
2020-03-14,"age_40_59","PR",3,1,0.25
2020-03-14,"age_40_59","RJ",23,7,0.233333333333333
2020-03-14,"age_40_59","RN",3,0,0
2020-03-14,"age_40_59","RS",6,1,0.142857142857143
2020-03-14,"age_40_59","SC",6,1,0.142857142857143
2020-03-14,"age_40_59","SE",1,3,0.75
2020-03-14,"age_40_59","SP",171,34,0.165853658536585
2020-03-14,"age_40_59","TO",0,1,1
2020-03-14,"age_40_59",NA,1,0,0
2020-03-14,"age_60_79","AC",1,0,0
2020-03-14,"age_60_79","AL",0,1,1
2020-03-14,"age_60_79","BA",2,1,0.333333333333333
2020-03-14,"age_60_79","CE",9,4,0.307692307692308
2020-03-14,"age_60_79","DF",1,1,0.5
2020-03-14,"age_60_79","ES",0,2,1
2020-03-14,"age_60_79","GO",5,1,0.166666666666667
2020-03-14,"age_60_79","MA",0,2,1
2020-03-14,"age_60_79","MG",9,1,0.1
2020-03-14,"age_60_79","MS",1,0,0
2020-03-14,"age_60_79","MT",1,0,0
2020-03-14,"age_60_79","PA",2,1,0.333333333333333
2020-03-14,"age_60_79","PB",1,0,0
2020-03-14,"age_60_79","PE",8,2,0.2
2020-03-14,"age_60_79","PI",1,1,0.5
2020-03-14,"age_60_79","PR",2,3,0.6
2020-03-14,"age_60_79","RJ",14,19,0.575757575757576
2020-03-14,"age_60_79","RN",1,0,0
2020-03-14,"age_60_79","RS",6,3,0.333333333333333
2020-03-14,"age_60_79","SC",9,2,0.181818181818182
2020-03-14,"age_60_79","SE",0,1,1
2020-03-14,"age_60_79","SP",170,117,0.407665505226481
2020-03-14,"age_60_79","TO",0,1,1
2020-03-14,"age_60_79",NA,0,1,1
2020-03-14,"age_80","AL",1,0,0
2020-03-14,"age_80","BA",2,1,0.333333333333333
2020-03-14,"age_80","CE",0,2,1
2020-03-14,"age_80","MA",0,1,1
2020-03-14,"age_80","MG",1,1,0.5
2020-03-14,"age_80","PA",0,1,1
2020-03-14,"age_80","PE",1,0,0
2020-03-14,"age_80","RJ",4,9,0.692307692307692
2020-03-14,"age_80","RS",0,1,1
2020-03-14,"age_80","SP",27,53,0.6625
2020-03-21,"age_0_19","AM",2,0,0
2020-03-21,"age_0_19","BA",3,0,0
2020-03-21,"age_0_19","CE",2,1,0.333333333333333
2020-03-21,"age_0_19","MA",1,0,0
2020-03-21,"age_0_19","MG",1,0,0
2020-03-21,"age_0_19","PA",3,1,0.25
2020-03-21,"age_0_19","PE",4,1,0.2
2020-03-21,"age_0_19","RJ",11,1,0.0833333333333333
2020-03-21,"age_0_19","SP",18,1,0.0526315789473684
2020-03-21,"age_20_39","AC",1,1,0.5
2020-03-21,"age_20_39","AL",1,0,0
2020-03-21,"age_20_39","AM",12,0,0
2020-03-21,"age_20_39","BA",3,0,0
2020-03-21,"age_20_39","CE",21,4,0.16
2020-03-21,"age_20_39","DF",3,0,0
2020-03-21,"age_20_39","ES",4,2,0.333333333333333
2020-03-21,"age_20_39","GO",4,2,0.333333333333333
2020-03-21,"age_20_39","MA",2,1,0.333333333333333
2020-03-21,"age_20_39","MG",16,1,0.0588235294117647
2020-03-21,"age_20_39","MS",3,0,0
2020-03-21,"age_20_39","MT",2,0,0
2020-03-21,"age_20_39","PA",3,0,0
2020-03-21,"age_20_39","PB",5,1,0.166666666666667
2020-03-21,"age_20_39","PE",14,3,0.176470588235294
2020-03-21,"age_20_39","PI",1,0,0
2020-03-21,"age_20_39","PR",16,0,0
2020-03-21,"age_20_39","RJ",36,14,0.28
2020-03-21,"age_20_39","RN",3,1,0.25
2020-03-21,"age_20_39","RS",17,0,0
2020-03-21,"age_20_39","SC",15,2,0.117647058823529
2020-03-21,"age_20_39","SE",1,0,0
2020-03-21,"age_20_39","SP",266,35,0.116279069767442
2020-03-21,"age_20_39",NA,1,0,0
2020-03-21,"age_40_59","AL",6,1,0.142857142857143
2020-03-21,"age_40_59","AM",19,11,0.366666666666667
2020-03-21,"age_40_59","AP",1,0,0
2020-03-21,"age_40_59","BA",5,2,0.285714285714286
2020-03-21,"age_40_59","CE",40,14,0.259259259259259
2020-03-21,"age_40_59","DF",7,0,0
2020-03-21,"age_40_59","ES",7,3,0.3
2020-03-21,"age_40_59","GO",9,0,0
2020-03-21,"age_40_59","MA",2,0,0
2020-03-21,"age_40_59","MG",34,5,0.128205128205128
2020-03-21,"age_40_59","MS",3,0,0
2020-03-21,"age_40_59","MT",5,0,0
2020-03-21,"age_40_59","PA",3,3,0.5
2020-03-21,"age_40_59","PE",31,5,0.138888888888889
2020-03-21,"age_40_59","PI",4,0,0
2020-03-21,"age_40_59","PR",30,6,0.166666666666667
2020-03-21,"age_40_59","RJ",89,32,0.264462809917355
2020-03-21,"age_40_59","RN",8,3,0.272727272727273
2020-03-21,"age_40_59","RS",25,1,0.0384615384615385
2020-03-21,"age_40_59","SC",22,3,0.12
2020-03-21,"age_40_59","SP",642,120,0.15748031496063
2020-03-21,"age_40_59","TO",0,1,1
2020-03-21,"age_40_59",NA,0,2,1
2020-03-21,"age_60_79","AL",2,1,0.333333333333333
2020-03-21,"age_60_79","AM",11,7,0.388888888888889
2020-03-21,"age_60_79","BA",4,8,0.666666666666667
2020-03-21,"age_60_79","CE",37,18,0.327272727272727
2020-03-21,"age_60_79","DF",8,6,0.428571428571429
2020-03-21,"age_60_79","ES",4,1,0.2
2020-03-21,"age_60_79","GO",4,4,0.5
2020-03-21,"age_60_79","MA",4,4,0.5
2020-03-21,"age_60_79","MG",22,8,0.266666666666667
2020-03-21,"age_60_79","MS",3,3,0.5
2020-03-21,"age_60_79","MT",2,0,0
2020-03-21,"age_60_79","PA",3,4,0.571428571428571
2020-03-21,"age_60_79","PB",1,0,0
2020-03-21,"age_60_79","PE",17,22,0.564102564102564
2020-03-21,"age_60_79","PI",4,0,0
2020-03-21,"age_60_79","PR",26,4,0.133333333333333
2020-03-21,"age_60_79","RJ",57,69,0.547619047619048
2020-03-21,"age_60_79","RN",5,4,0.444444444444444
2020-03-21,"age_60_79","RO",1,0,0
2020-03-21,"age_60_79","RR",1,1,0.5
2020-03-21,"age_60_79","RS",36,5,0.121951219512195
2020-03-21,"age_60_79","SC",24,6,0.2
2020-03-21,"age_60_79","SE",1,2,0.666666666666667
2020-03-21,"age_60_79","SP",454,302,0.399470899470899
2020-03-21,"age_60_79","TO",1,0,0
2020-03-21,"age_80","AL",1,0,0
2020-03-21,"age_80","AM",2,3,0.6
2020-03-21,"age_80","BA",1,3,0.75
2020-03-21,"age_80","CE",3,16,0.842105263157895
2020-03-21,"age_80","DF",2,2,0.5
2020-03-21,"age_80","ES",1,1,0.5
2020-03-21,"age_80","MA",0,1,1
2020-03-21,"age_80","MG",1,5,0.833333333333333
2020-03-21,"age_80","PA",2,1,0.333333333333333
2020-03-21,"age_80","PB",0,3,1
2020-03-21,"age_80","PE",3,6,0.666666666666667
2020-03-21,"age_80","PR",2,2,0.5
2020-03-21,"age_80","RJ",11,34,0.755555555555556
2020-03-21,"age_80","RN",1,1,0.5
2020-03-21,"age_80","RS",3,3,0.5
2020-03-21,"age_80","SC",1,4,0.8
2020-03-21,"age_80","SP",68,105,0.606936416184971
2020-03-28,"age_0_19","AM",4,1,0.2
2020-03-28,"age_0_19","BA",3,0,0
2020-03-28,"age_0_19","CE",1,0,0
2020-03-28,"age_0_19","DF",1,0,0
2020-03-28,"age_0_19","GO",2,0,0
2020-03-28,"age_0_19","MA",2,0,0
2020-03-28,"age_0_19","MG",1,0,0
2020-03-28,"age_0_19","PA",1,0,0
2020-03-28,"age_0_19","PE",3,1,0.25
2020-03-28,"age_0_19","RJ",10,0,0
2020-03-28,"age_0_19","RN",1,0,0
2020-03-28,"age_0_19","RR",0,1,1
2020-03-28,"age_0_19","RS",3,0,0
2020-03-28,"age_0_19","SC",1,0,0
2020-03-28,"age_0_19","SE",0,1,1
2020-03-28,"age_0_19","SP",33,3,0.0833333333333333
2020-03-28,"age_20_39","AM",28,4,0.125
2020-03-28,"age_20_39","BA",3,2,0.4
2020-03-28,"age_20_39","CE",28,6,0.176470588235294
2020-03-28,"age_20_39","DF",3,1,0.25
2020-03-28,"age_20_39","ES",3,1,0.25
2020-03-28,"age_20_39","GO",5,1,0.166666666666667
2020-03-28,"age_20_39","MA",14,0,0
2020-03-28,"age_20_39","MG",11,0,0
2020-03-28,"age_20_39","MS",2,0,0
2020-03-28,"age_20_39","MT",6,0,0
2020-03-28,"age_20_39","PA",7,0,0
2020-03-28,"age_20_39","PB",2,1,0.333333333333333
2020-03-28,"age_20_39","PE",20,3,0.130434782608696
2020-03-28,"age_20_39","PI",1,0,0
2020-03-28,"age_20_39","PR",10,2,0.166666666666667
2020-03-28,"age_20_39","RJ",81,22,0.213592233009709
2020-03-28,"age_20_39","RN",5,0,0
2020-03-28,"age_20_39","RO",3,0,0
2020-03-28,"age_20_39","RS",10,0,0
2020-03-28,"age_20_39","SC",11,0,0
2020-03-28,"age_20_39","SP",427,38,0.0817204301075269
2020-03-28,"age_40_59","AL",1,0,0
2020-03-28,"age_40_59","AM",47,30,0.38961038961039
2020-03-28,"age_40_59","AP",2,1,0.333333333333333
2020-03-28,"age_40_59","BA",14,5,0.263157894736842
2020-03-28,"age_40_59","CE",61,26,0.298850574712644
2020-03-28,"age_40_59","DF",12,5,0.294117647058824
2020-03-28,"age_40_59","ES",6,8,0.571428571428571
2020-03-28,"age_40_59","GO",6,0,0
2020-03-28,"age_40_59","MA",22,6,0.214285714285714
2020-03-28,"age_40_59","MG",36,2,0.0526315789473684
2020-03-28,"age_40_59","MS",6,0,0
2020-03-28,"age_40_59","MT",3,2,0.4
2020-03-28,"age_40_59","PA",13,7,0.35
2020-03-28,"age_40_59","PB",5,2,0.285714285714286
2020-03-28,"age_40_59","PE",47,19,0.287878787878788
2020-03-28,"age_40_59","PI",4,0,0
2020-03-28,"age_40_59","PR",39,7,0.152173913043478
2020-03-28,"age_40_59","RJ",177,63,0.2625
2020-03-28,"age_40_59","RN",8,4,0.333333333333333
2020-03-28,"age_40_59","RS",35,1,0.0277777777777778
2020-03-28,"age_40_59","SC",25,8,0.242424242424242
2020-03-28,"age_40_59","SE",4,1,0.2
2020-03-28,"age_40_59","SP",959,191,0.166086956521739
2020-03-28,"age_40_59","TO",1,0,0
2020-03-28,"age_60_79","AC",0,2,1
2020-03-28,"age_60_79","AL",1,3,0.75
2020-03-28,"age_60_79","AM",23,36,0.610169491525424
2020-03-28,"age_60_79","AP",1,0,0
2020-03-28,"age_60_79","BA",3,6,0.666666666666667
2020-03-28,"age_60_79","CE",40,37,0.480519480519481
2020-03-28,"age_60_79","DF",11,2,0.153846153846154
2020-03-28,"age_60_79","ES",2,3,0.6
2020-03-28,"age_60_79","GO",6,6,0.5
2020-03-28,"age_60_79","MA",8,5,0.384615384615385
2020-03-28,"age_60_79","MG",32,17,0.346938775510204
2020-03-28,"age_60_79","MS",1,2,0.666666666666667
2020-03-28,"age_60_79","MT",5,1,0.166666666666667
2020-03-28,"age_60_79","PA",6,12,0.666666666666667
2020-03-28,"age_60_79","PB",1,1,0.5
2020-03-28,"age_60_79","PE",21,29,0.58
2020-03-28,"age_60_79","PI",3,2,0.4
2020-03-28,"age_60_79","PR",29,9,0.236842105263158
2020-03-28,"age_60_79","RJ",84,123,0.594202898550725
2020-03-28,"age_60_79","RN",7,0,0
2020-03-28,"age_60_79","RO",1,0,0
2020-03-28,"age_60_79","RR",0,1,1
2020-03-28,"age_60_79","RS",28,9,0.243243243243243
2020-03-28,"age_60_79","SC",17,11,0.392857142857143
2020-03-28,"age_60_79","SE",0,3,1
2020-03-28,"age_60_79","SP",580,402,0.409368635437882
2020-03-28,"age_80","AL",1,0,0
2020-03-28,"age_80","AM",3,10,0.769230769230769
2020-03-28,"age_80","BA",1,2,0.666666666666667
2020-03-28,"age_80","CE",7,27,0.794117647058823
2020-03-28,"age_80","DF",2,3,0.6
2020-03-28,"age_80","ES",1,2,0.666666666666667
2020-03-28,"age_80","GO",0,2,1
2020-03-28,"age_80","MA",1,5,0.833333333333333
2020-03-28,"age_80","MG",11,4,0.266666666666667
2020-03-28,"age_80","PA",2,3,0.6
2020-03-28,"age_80","PB",0,1,1
2020-03-28,"age_80","PE",3,20,0.869565217391304
2020-03-28,"age_80","PI",1,1,0.5
2020-03-28,"age_80","PR",2,4,0.666666666666667
2020-03-28,"age_80","RJ",29,58,0.666666666666667
2020-03-28,"age_80","RN",1,0,0
2020-03-28,"age_80","RS",7,6,0.461538461538462
2020-03-28,"age_80","SC",2,7,0.777777777777778
2020-03-28,"age_80","SE",0,1,1
2020-03-28,"age_80","SP",108,195,0.643564356435644
2020-04-04,"age_0_19","AC",1,0,0
2020-04-04,"age_0_19","AL",2,0,0
2020-04-04,"age_0_19","AM",11,1,0.0833333333333333
2020-04-04,"age_0_19","BA",1,0,0
2020-04-04,"age_0_19","CE",9,1,0.1
2020-04-04,"age_0_19","DF",1,0,0
2020-04-04,"age_0_19","ES",1,0,0
2020-04-04,"age_0_19","GO",1,0,0
2020-04-04,"age_0_19","MA",1,2,0.666666666666667
2020-04-04,"age_0_19","MG",1,0,0
2020-04-04,"age_0_19","PA",5,2,0.285714285714286
2020-04-04,"age_0_19","PB",1,1,0.5
2020-04-04,"age_0_19","PE",12,0,0
2020-04-04,"age_0_19","PR",2,0,0
2020-04-04,"age_0_19","RJ",10,1,0.0909090909090909
2020-04-04,"age_0_19","RN",3,2,0.4
2020-04-04,"age_0_19","RO",1,0,0
2020-04-04,"age_0_19","RR",0,1,1
2020-04-04,"age_0_19","RS",2,0,0
2020-04-04,"age_0_19","SC",1,0,0
2020-04-04,"age_0_19","SE",2,0,0
2020-04-04,"age_0_19","SP",42,2,0.0454545454545455
2020-04-04,"age_20_39","AC",1,1,0.5
2020-04-04,"age_20_39","AL",2,3,0.6
2020-04-04,"age_20_39","AM",62,12,0.162162162162162
2020-04-04,"age_20_39","AP",1,1,0.5
2020-04-04,"age_20_39","BA",3,3,0.5
2020-04-04,"age_20_39","CE",29,9,0.236842105263158
2020-04-04,"age_20_39","DF",7,0,0
2020-04-04,"age_20_39","ES",3,2,0.4
2020-04-04,"age_20_39","GO",9,0,0
2020-04-04,"age_20_39","MA",40,7,0.148936170212766
2020-04-04,"age_20_39","MG",16,1,0.0588235294117647
2020-04-04,"age_20_39","MS",3,0,0
2020-04-04,"age_20_39","MT",5,2,0.285714285714286
2020-04-04,"age_20_39","PA",20,9,0.310344827586207
2020-04-04,"age_20_39","PB",7,0,0
2020-04-04,"age_20_39","PE",62,9,0.126760563380282
2020-04-04,"age_20_39","PI",1,1,0.5
2020-04-04,"age_20_39","PR",13,1,0.0714285714285714
2020-04-04,"age_20_39","RJ",135,30,0.181818181818182
2020-04-04,"age_20_39","RN",7,1,0.125
2020-04-04,"age_20_39","RO",1,0,0
2020-04-04,"age_20_39","RS",11,0,0
2020-04-04,"age_20_39","SC",12,0,0
2020-04-04,"age_20_39","SE",1,0,0
2020-04-04,"age_20_39","SP",393,33,0.0774647887323944
2020-04-04,"age_40_59","AC",1,1,0.5
2020-04-04,"age_40_59","AL",2,2,0.5
2020-04-04,"age_40_59","AM",112,62,0.35632183908046
2020-04-04,"age_40_59","AP",0,4,1
2020-04-04,"age_40_59","BA",6,7,0.538461538461538
2020-04-04,"age_40_59","CE",72,37,0.339449541284404
2020-04-04,"age_40_59","DF",13,1,0.0714285714285714
2020-04-04,"age_40_59","ES",9,9,0.5
2020-04-04,"age_40_59","GO",13,2,0.133333333333333
2020-04-04,"age_40_59","MA",35,8,0.186046511627907
2020-04-04,"age_40_59","MG",23,3,0.115384615384615
2020-04-04,"age_40_59","MS",8,1,0.111111111111111
2020-04-04,"age_40_59","MT",7,1,0.125
2020-04-04,"age_40_59","PA",47,21,0.308823529411765
2020-04-04,"age_40_59","PB",6,2,0.25
2020-04-04,"age_40_59","PE",141,28,0.165680473372781
2020-04-04,"age_40_59","PI",5,1,0.166666666666667
2020-04-04,"age_40_59","PR",16,8,0.333333333333333
2020-04-04,"age_40_59","RJ",298,147,0.330337078651685
2020-04-04,"age_40_59","RN",5,4,0.444444444444444
2020-04-04,"age_40_59","RO",2,0,0
2020-04-04,"age_40_59","RS",25,2,0.0740740740740741
2020-04-04,"age_40_59","SC",23,2,0.08
2020-04-04,"age_40_59","SE",1,1,0.5
2020-04-04,"age_40_59","SP",934,218,0.189236111111111
2020-04-04,"age_40_59","TO",1,0,0
2020-04-04,"age_60_79","AC",2,1,0.333333333333333
2020-04-04,"age_60_79","AL",3,4,0.571428571428571
2020-04-04,"age_60_79","AM",42,137,0.76536312849162
2020-04-04,"age_60_79","AP",1,0,0
2020-04-04,"age_60_79","BA",5,13,0.722222222222222
2020-04-04,"age_60_79","CE",57,80,0.583941605839416
2020-04-04,"age_60_79","DF",4,3,0.428571428571429
2020-04-04,"age_60_79","ES",10,9,0.473684210526316
2020-04-04,"age_60_79","GO",8,5,0.384615384615385
2020-04-04,"age_60_79","MA",22,16,0.421052631578947
2020-04-04,"age_60_79","MG",21,12,0.363636363636364
2020-04-04,"age_60_79","MS",2,1,0.333333333333333
2020-04-04,"age_60_79","MT",4,2,0.333333333333333
2020-04-04,"age_60_79","PA",18,34,0.653846153846154
2020-04-04,"age_60_79","PB",1,4,0.8
2020-04-04,"age_60_79","PE",42,81,0.658536585365854
2020-04-04,"age_60_79","PI",1,5,0.833333333333333
2020-04-04,"age_60_79","PR",11,9,0.45
2020-04-04,"age_60_79","RJ",157,259,0.622596153846154
2020-04-04,"age_60_79","RN",5,3,0.375
2020-04-04,"age_60_79","RO",1,5,0.833333333333333
2020-04-04,"age_60_79","RS",25,5,0.166666666666667
2020-04-04,"age_60_79","SC",11,4,0.266666666666667
2020-04-04,"age_60_79","SE",1,2,0.666666666666667
2020-04-04,"age_60_79","SP",542,397,0.422790202342918
2020-04-04,"age_60_79",NA,0,1,1
2020-04-04,"age_80","AC",1,0,0
2020-04-04,"age_80","AL",1,2,0.666666666666667
2020-04-04,"age_80","AM",3,20,0.869565217391304
2020-04-04,"age_80","AP",0,1,1
2020-04-04,"age_80","BA",0,9,1
2020-04-04,"age_80","CE",13,31,0.704545454545455
2020-04-04,"age_80","DF",1,2,0.666666666666667
2020-04-04,"age_80","ES",0,11,1
2020-04-04,"age_80","GO",2,2,0.5
2020-04-04,"age_80","MA",4,9,0.692307692307692
2020-04-04,"age_80","MG",11,10,0.476190476190476
2020-04-04,"age_80","MS",2,0,0
2020-04-04,"age_80","MT",1,1,0.5
2020-04-04,"age_80","PA",6,14,0.7
2020-04-04,"age_80","PB",0,7,1
2020-04-04,"age_80","PE",9,36,0.8
2020-04-04,"age_80","PI",1,1,0.5
2020-04-04,"age_80","PR",4,17,0.80952380952381
2020-04-04,"age_80","RJ",43,130,0.751445086705202
2020-04-04,"age_80","RN",2,1,0.333333333333333
2020-04-04,"age_80","RO",1,0,0
2020-04-04,"age_80","RS",4,3,0.428571428571429
2020-04-04,"age_80","SC",2,2,0.5
2020-04-04,"age_80","SE",0,1,1
2020-04-04,"age_80","SP",110,198,0.642857142857143
2020-04-11,"age_0_19","AL",2,0,0
2020-04-11,"age_0_19","AM",8,0,0
2020-04-11,"age_0_19","CE",6,1,0.142857142857143
2020-04-11,"age_0_19","GO",1,1,0.5
2020-04-11,"age_0_19","MA",4,0,0
2020-04-11,"age_0_19","MG",1,0,0
2020-04-11,"age_0_19","PA",9,2,0.181818181818182
2020-04-11,"age_0_19","PB",4,0,0
2020-04-11,"age_0_19","PE",18,5,0.217391304347826
2020-04-11,"age_0_19","PR",1,0,0
2020-04-11,"age_0_19","RJ",18,6,0.25
2020-04-11,"age_0_19","RN",2,0,0
2020-04-11,"age_0_19","SC",1,0,0
2020-04-11,"age_0_19","SE",2,0,0
2020-04-11,"age_0_19","SP",41,4,0.0888888888888889
2020-04-11,"age_20_39","AC",4,0,0
