"week","age_clas","sg_uf","sobre","obitos","let_obs","min","week_uf","fit","upr","lwr"
15,"age_60","PB",9,19,0.678571428571429,1,15,0.600639821314884,0.615009965825033,0.586269676804735
15,"age_60","PE",101,199,0.663333333333333,1,15,0.599337662246344,0.609965806123342,0.588709518369345
15,"age_60","PI",4,6,0.6,1,15,0.480138045450474,0.498902625448707,0.461373465452241
15,"age_60","PR",18,6,0.25,1,15,0.502272458747554,0.511525883373149,0.493019034121959
15,"age_60","RJ",315,554,0.637514384349827,1,15,0.632697933547483,0.638663871921556,0.62673199517341
15,"age_60","RN",6,10,0.625,1,15,0.584879423939145,0.602124223781367,0.567634624096923
15,"age_60","RO",2,5,0.714285714285714,1,15,0.645367817936532,0.666608327063828,0.624127308809236
15,"age_60","RS",32,12,0.272727272727273,1,15,0.519777129732802,0.528081087921524,0.511473171544081
15,"age_60","SC",10,5,0.333333333333333,1,15,0.509691344054534,0.520854086977452,0.498528601131617
15,"age_60","SE",1,6,0.857142857142857,1,15,0.768644929297778,0.787110854384405,0.750179004211151
15,"age_60","SP",677,631,0.482415902140673,1,15,0.477247157211922,0.480887375579145,0.473606938844699
15,"age_60","TO",1,1,0.5,1,15,0.66595145099275,0.694830035688396,0.637072866297104
16,"age_0_19","AL",0,1,1,1,16,0.228133222673291,0.293717509654912,0.16254893569167
16,"age_0_19","AM",14,1,0.0666666666666667,1,16,0.0903873728445313,0.108858823282238,0.0719159224068248
16,"age_0_19","BA",3,0,0,1,16,0.132736464141631,0.161593697005299,0.103879231277962
16,"age_0_19","CE",12,3,0.2,1,16,0.164057877700612,0.194242442224755,0.13387331317647
16,"age_0_19","ES",2,0,0,1,16,0.243333393422042,0.334758658357532,0.151908128486552
16,"age_0_19","GO",1,0,0,1,16,0.133512657371366,0.178060004406137,0.0889653103365957
16,"age_0_19","MA",4,0,0,1,16,0.207588031583335,0.272754285369518,0.142421777797151
16,"age_0_19","MS",2,0,0,1,16,0.0534365902764782,0.10001722325611,0.0068559572968467
16,"age_0_19","MT",1,0,0,1,16,0.135846670857953,0.185659554910027,0.0860337868058781
16,"age_0_19","PA",18,5,0.217391304347826,1,16,0.144618362891627,0.172402090475014,0.11683463530824
16,"age_0_19","PB",2,0,0,1,16,0.107585421274824,0.146866989021983,0.0683038535276651
16,"age_0_19","PE",37,4,0.0975609756097561,1,16,0.122132390883247,0.1462081115718,0.0980566701946934
16,"age_0_19","PI",4,1,0.2,1,16,0.119412536474341,0.168799464179287,0.070025608769395
16,"age_0_19","PR",2,0,0,1,16,0.0897203969186477,0.116329125799743,0.0631116680375519
16,"age_0_19","RJ",30,6,0.166666666666667,1,16,0.117938233456192,0.139752462143143,0.0961240047692404
16,"age_0_19","RN",2,0,0,1,16,0.11475096073239,0.16713708823824,0.0623648332265402
16,"age_0_19","RS",2,1,0.333333333333333,1,16,0.0919729712559487,0.121255657156385,0.0626902853555124
16,"age_0_19","SP",50,5,0.0909090909090909,1,16,0.0569102959117969,0.0656361862601887,0.0481844055634051
16,"age_20_39","AC",4,0,0,1,16,0.150479848102031,0.195347672871756,0.105612023332305
16,"age_20_39","AL",13,3,0.1875,1,16,0.238894894684225,0.271157068973809,0.20663272039464
16,"age_20_39","AM",79,18,0.185567010309278,1,16,0.131118358448655,0.142835024861205,0.119401692036105
16,"age_20_39","BA",15,4,0.210526315789474,1,16,0.195677572427632,0.211133429310634,0.18022171554463
16,"age_20_39","CE",85,18,0.174757281553398,1,16,0.189073633800661,0.20276570424896,0.175381563352362
16,"age_20_39","DF",6,0,0,1,16,0.105541566474378,0.11904766745791,0.092035465490847
16,"age_20_39","ES",3,1,0.25,1,16,0.309845112549998,0.349778669267395,0.269911555832602
16,"age_20_39","GO",7,1,0.125,1,16,0.19619545680647,0.211434083403625,0.180956830209315
16,"age_20_39","MA",58,13,0.183098591549296,1,16,0.207683431746269,0.235013683857354,0.180353179635185
16,"age_20_39","MG",18,1,0.0526315789473684,1,16,0.122853660140537,0.131521338900667,0.114185981380407
16,"age_20_39","MS",3,0,0,1,16,0.113573938170124,0.131745867046548,0.0954020092937003
16,"age_20_39","MT",3,0,0,1,16,0.1289771859952,0.148166162097622,0.109788209892778
16,"age_20_39","PA",133,20,0.130718954248366,1,16,0.17124275282141,0.185460620595771,0.157024885047049
16,"age_20_39","PB",9,2,0.181818181818182,1,16,0.189861769330399,0.210944972705488,0.168778565955311
16,"age_20_39","PE",187,17,0.0833333333333333,1,16,0.153363833169819,0.167112545284452,0.139615121055185
16,"age_20_39","PI",9,1,0.1,1,16,0.141694170204244,0.164428543579385,0.118959796829104
16,"age_20_39","PR",11,0,0,1,16,0.117177657328157,0.126962979656507,0.107392334999808
16,"age_20_39","RJ",236,74,0.238709677419355,1,16,0.216158622343319,0.227661026430626,0.204656218256011
16,"age_20_39","RN",4,3,0.428571428571429,1,16,0.197512175117494,0.224305223499829,0.17071912673516
16,"age_20_39","RO",6,1,0.142857142857143,1,16,0.243544234860967,0.274194938785057,0.212893530936877
16,"age_20_39","RS",28,1,0.0344827586206897,1,16,0.131399535030774,0.141239000500905,0.121560069560643
16,"age_20_39","SC",10,0,0,1,16,0.102310453492525,0.113105029228157,0.0915158777568923
16,"age_20_39","SE",0,1,1,1,16,0.352904795726071,0.396314473909907,0.309495117542236
16,"age_20_39","SP",649,65,0.0910364145658263,1,16,0.103219471583987,0.107169131161992,0.0992698120059811
16,"age_40_59","AC",4,2,0.333333333333333,1,16,0.3298094814453,0.372875910660804,0.286743052229797
16,"age_40_59","AL",31,15,0.326086956521739,1,16,0.344239644381713,0.366114771407166,0.322364517356261
16,"age_40_59","AM",152,115,0.430711610486891,1,16,0.297977172941098,0.310796352795749,0.285157993086446
16,"age_40_59","AP",4,3,0.428571428571429,1,16,0.387291109726787,0.431566997641856,0.343015221811718
16,"age_40_59","BA",57,22,0.278481012658228,1,16,0.311809053119049,0.323606599680443,0.300011506557656
16,"age_40_59","CE",212,86,0.288590604026846,1,16,0.317819806240588,0.328993098510224,0.306646513970952
16,"age_40_59","DF",17,1,0.0555555555555556,1,16,0.201779305849822,0.213467804917986,0.190090806781658
16,"age_40_59","ES",17,8,0.32,1,16,0.470159485454672,0.496418158176156,0.443900812733188
16,"age_40_59","GO",11,5,0.3125,1,16,0.323876982170433,0.335790408978778,0.311963555362087
16,"age_40_59","MA",70,30,0.3,1,16,0.383683181984365,0.406901508931153,0.360464855037578
16,"age_40_59","MG",28,7,0.2,1,16,0.229870606807372,0.237058045621722,0.222683167993022
16,"age_40_59","MS",2,1,0.333333333333333,1,16,0.252356372972394,0.269732266700072,0.234980479244717
16,"age_40_59","MT",4,0,0,1,16,0.268674110228264,0.287211374242335,0.250136846214194
16,"age_40_59","PA",194,119,0.380191693290735,1,16,0.334360406303919,0.346932538621471,0.321788273986367
16,"age_40_59","PB",23,8,0.258064516129032,1,16,0.346569124220573,0.364736166093637,0.328402082347509
16,"age_40_59","PE",305,106,0.257907542579075,1,16,0.29485816397167,0.306828356434158,0.282887971509182
16,"age_40_59","PI",10,4,0.285714285714286,1,16,0.239630549084165,0.259472944413727,0.219788153754603
16,"age_40_59","PR",29,6,0.171428571428571,1,16,0.233477500286536,0.242049580118899,0.224905420454173
16,"age_40_59","RJ",569,302,0.346727898966705,1,16,0.354447265760568,0.362363097275669,0.346531434245467
16,"age_40_59","RN",11,7,0.388888888888889,1,16,0.333119826156387,0.354340491266903,0.311899161045871
16,"age_40_59","RO",13,8,0.380952380952381,1,16,0.382778851999676,0.40688578493978,0.358671919059571
16,"age_40_59","RS",73,1,0.0135135135135135,1,16,0.243876217274582,0.2521944763306,0.235557958218565
16,"age_40_59","SC",20,3,0.130434782608696,1,16,0.216154868158538,0.226209038153325,0.206100698163751
16,"age_40_59","SE",3,3,0.5,1,16,0.549517173380531,0.579366041046161,0.519668305714901
16,"age_40_59","SP",1368,285,0.172413793103448,1,16,0.202793768606104,0.206156038441983,0.199431498770224
16,"age_40_59","TO",2,0,0,1,16,0.37211548515172,0.409489059400432,0.334741910903009
16,"age_60","AC",4,2,0.333333333333333,1,16,0.597495848657408,0.63603554858042,0.558956148734396
16,"age_60","AL",19,36,0.654545454545455,1,16,0.589654888254438,0.607391145214255,0.571918631294622
16,"age_60","AM",120,380,0.76,1,16,0.591892483436906,0.60387077253333,0.579914194340483
16,"age_60","AP",3,6,0.666666666666667,1,16,0.646627441579426,0.68501152122439,0.608243361934462
16,"age_60","BA",30,72,0.705882352941177,1,16,0.560190989199248,0.570263662151732,0.550118316246765
16,"age_60","CE",178,276,0.607929515418502,1,16,0.585090016411513,0.593664230074743,0.576515802748283
16,"age_60","DF",7,4,0.363636363636364,1,16,0.481107642778746,0.495359848486461,0.466855437071031
16,"age_60","ES",10,35,0.777777777777778,1,16,0.738804108730412,0.7552785797748,0.722329637686024
16,"age_60","GO",4,10,0.714285714285714,1,16,0.593984906686038,0.605261117001033,0.582708696371043
16,"age_60","MA",56,143,0.718592964824121,1,16,0.631127996893624,0.647641683877362,0.614614309909886
16,"age_60","MG",31,19,0.38,1,16,0.491983139884472,0.49925087945204,0.484715400316904
16,"age_60","MS",1,3,0.75,1,16,0.552621055433085,0.571435714664896,0.533806396201274
16,"age_60","MT",2,0,0,1,16,0.51969293638246,0.540779757038418,0.498606115726502
16,"age_60","PA",152,280,0.648148148148148,1,16,0.630789578658104,0.640796582197982,0.620782575118226
16,"age_60","PB",12,18,0.6,1,16,0.60186848033377,0.616342643211359,0.587394317456181
16,"age_60","PE",183,337,0.648076923076923,1,16,0.596635846948623,0.606974755348289,0.586296938548958
16,"age_60","PI",10,16,0.615384615384615,1,16,0.476240304849706,0.494709186520346,0.457771423179067
16,"age_60","PR",18,14,0.4375,1,16,0.500879465972415,0.510333930546844,0.491425001397985
16,"age_60","RJ",452,859,0.655225019069413,1,16,0.632728540854711,0.638705780350183,0.626751301359239
16,"age_60","RN",10,12,0.545454545454545,1,16,0.583241112708619,0.600527212149734,0.565955013267503
16,"age_60","RO",9,8,0.470588235294118,1,16,0.638502746862542,0.660086991030782,0.616918502694301
16,"age_60","RS",33,20,0.377358490566038,1,16,0.516159169561222,0.52471091846398,0.507607420658465
16,"age_60","SC",13,8,0.380952380952381,1,16,0.507250924537531,0.518699619086564,0.495802229988498
16,"age_60","SE",6,5,0.454545454545455,1,16,0.773467598660293,0.791713896124544,0.755221301196042
16,"age_60","SP",874,769,0.468046256847231,1,16,0.475908689665509,0.479593590554898,0.47222378877612
16,"age_60","TO",1,0,0,1,16,0.662794134157174,0.691998181817681,0.633590086496667
17,"age_0_19","AC",0,1,1,1,17,0.38220109608948,0.587056121683049,0.17734607049591
17,"age_0_19","AL",2,1,0.333333333333333,1,17,0.231005827005304,0.297167474026672,0.164844179983936
17,"age_0_19","AM",9,4,0.307692307692308,1,17,0.0877359027070166,0.105765246654053,0.0697065587599798
17,"age_0_19","AP",1,0,0,1,17,0.0460954062103541,0.0746827281930382,0.01750808422767
17,"age_0_19","BA",3,1,0.25,1,17,0.132913027968447,0.161844280132736,0.103981775804158
17,"age_0_19","CE",31,2,0.0606060606060606,1,17,0.161253614560793,0.191062919661448,0.131444309460137
17,"age_0_19","ES",1,0,0,1,17,0.241695748376213,0.332632573696256,0.15075892305617
17,"age_0_19","MA",6,4,0.4,1,17,0.206967842919873,0.27197159110706,0.141964094732685
17,"age_0_19","MG",2,1,0.333333333333333,1,17,0.0797473907164405,0.1012346157166,0.0582601657162807
17,"age_0_19","MT",0,1,1,1,17,0.137347970923917,0.187622475473483,0.0870734663743497
17,"age_0_19","PA",12,7,0.368421052631579,1,17,0.141137389039961,0.168424454057965,0.113850324021957
17,"age_0_19","PB",5,1,0.166666666666667,1,17,0.107253343956645,0.146411208961703,0.0680954789515879
17,"age_0_19","PE",24,1,0.04,1,17,0.120265264309691,0.143948589395692,0.0965819392236909
17,"age_0_19","PI",4,0,0,1,17,0.117152822108362,0.16569314179825,0.0686125024184748
17,"age_0_19","PR",2,1,0.333333333333333,1,17,0.0886226111524447,0.114994603435848,0.0622506188690414
17,"age_0_19","RJ",37,11,0.229166666666667,1,17,0.117148920851608,0.13886932168641,0.0954285200168068
17,"age_0_19","RN",5,1,0.166666666666667,1,17,0.113309063934989,0.165101599989157,0.0615165278808209
17,"age_0_19","RO",1,0,0,1,17,0.215677639028164,0.299000874866268,0.13235440319006
17,"age_0_19","RS",3,0,0,1,17,0.0901708713598083,0.118988038167326,0.061353704552291
17,"age_0_19","SC",1,1,0.5,1,17,0.0955047559859716,0.130334836485685,0.0606746754862579
17,"age_0_19","SE",1,2,0.666666666666667,1,17,0.246765975366777,0.305516669980339,0.188015280753215
17,"age_0_19","SP",68,4,0.0555555555555556,1,17,0.056205459136365,0.0648673126850859,0.047543605587644
17,"age_0_19","TO",2,0,0,1,17,0.0968917415250311,0.158562216408622,0.0352212666414398
17,"age_20_39","AC",6,0,0,1,17,0.148399868907539,0.192930957037676,0.103868780777403
17,"age_20_39","AL",24,11,0.314285714285714,1,17,0.240386209053468,0.272824057749729,0.207948360357207
17,"age_20_39","AM",122,24,0.164383561643836,1,17,0.126546192399857,0.13802263286023,0.115069751939483
17,"age_20_39","AP",6,1,0.142857142857143,1,17,0.187330296982414,0.234080748062906,0.140579845901922
17,"age_20_39","BA",27,8,0.228571428571429,1,17,0.194652756511992,0.21009639506327,0.179209117960715
17,"age_20_39","CE",119,36,0.232258064516129,1,17,0.184720385181814,0.198241974686105,0.171198795677523
17,"age_20_39","DF",7,1,0.125,1,17,0.103439662611237,0.116721344880948,0.0901579803415265
17,"age_20_39","ES",4,5,0.555555555555556,1,17,0.306227561124192,0.345870558429095,0.26658456381929
17,"age_20_39","GO",11,0,0,1,17,0.193817062321505,0.209006917728006,0.178627206915003
17,"age_20_39","MA",39,12,0.235294117647059,1,17,0.205743249407589,0.232988336397976,0.178498162417203
17,"age_20_39","MG",19,1,0.05,1,17,0.120344419483507,0.128922781830422,0.111766057136591
17,"age_20_39","MS",0,1,1,1,17,0.110223136432859,0.128000185346274,0.0924460875194448
17,"age_20_39","MT",9,1,0.1,1,17,0.129502999778843,0.148778454496698,0.110227545060989
17,"age_20_39","PA",176,29,0.141463414634146,1,17,0.166127060709715,0.180052031298795,0.152202090120635
17,"age_20_39","PB",17,10,0.37037037037037,1,17,0.188096047088366,0.209099249449397,0.167092844727335
17,"age_20_39","PE",239,38,0.137184115523466,1,17,0.15007082981164,0.163540686068709,0.136600973554571
17,"age_20_39","PI",23,3,0.115384615384615,1,17,0.138117457706555,0.160335870607343,0.115899044805766
17,"age_20_39","PR",10,0,0,1,17,0.114964294854626,0.124648384607912,0.10528020510134
17,"age_20_39","RJ",265,70,0.208955223880597,1,17,0.213515938199844,0.224946187903008,0.20208568849668
17,"age_20_39","RN",16,3,0.157894736842105,1,17,0.193996768027977,0.220516939357722,0.167476596698232
17,"age_20_39","RO",14,2,0.125,1,17,0.23530118397317,0.265394439262604,0.205207928683735
17,"age_20_39","RS",50,2,0.0384615384615385,1,17,0.128032399084457,0.137740119955604,0.118324678213309
17,"age_20_39","SC",19,1,0.05,1,17,0.0999951217109647,0.110643514387716,0.0893467290342131
17,"age_20_39","SE",7,2,0.222222222222222,1,17,0.355042938997339,0.398611202547531,0.311474675447148
17,"age_20_39","SP",776,76,0.0892018779342723,1,17,0.101267456779668,0.105192189309898,0.0973427242494385
17,"age_20_39","TO",1,1,0.5,1,17,0.234017298810175,0.281645990161492,0.186388607458859
17,"age_40_59","AC",11,0,0,1,17,0.327894169555319,0.371244554662491,0.284543784448146
17,"age_40_59","AL",49,21,0.3,1,17,0.347831053353545,0.36981036150268,0.32585174520441
17,"age_40_59","AM",192,89,0.316725978647687,1,17,0.291108945245801,0.30399161925273,0.278226271238871
17,"age_40_59","AP",11,15,0.576923076923077,1,17,0.387995367411292,0.432560602893405,0.34343013192918
17,"age_40_59","BA",63,30,0.32258064516129,1,17,0.312058401779864,0.323934670536935,0.300182133022792
17,"age_40_59","CE",277,165,0.373303167420814,1,17,0.313292684445969,0.324486409583145,0.302098959308794
17,"age_40_59","DF",39,5,0.113636363636364,1,17,0.1994096706635,0.211012104439518,0.187807236887482
17,"age_40_59","ES",20,14,0.411764705882353,1,17,0.467846937033228,0.493979326013713,0.441714548052744
17,"age_40_59","GO",13,5,0.277777777777778,1,17,0.322244424206534,0.334279948313158,0.310208900099911
17,"age_40_59","MA",63,54,0.461538461538462,1,17,0.382703350983183,0.406090406334061,0.359316295632306
17,"age_40_59","MG",54,6,0.1,1,17,0.227084319331214,0.23430983018612,0.219858808476308
17,"age_40_59","MS",4,0,0,1,17,0.247476184786659,0.2648392354293,0.230113134144019
17,"age_40_59","MT",8,2,0.2,1,17,0.271109337405711,0.289799025482368,0.252419649329055
17,"age_40_59","PA",320,159,0.331941544885177,1,17,0.327982135919405,0.34052540997979,0.315438861859019
17,"age_40_59","PB",34,26,0.433333333333333,1,17,0.345701254842987,0.36400973764927,0.327392772036703
17,"age_40_59","PE",341,150,0.305498981670061,1,17,0.291149843439981,0.302963552765197,0.279336134114765
17,"age_40_59","PI",31,3,0.0882352941176471,1,17,0.235637954425117,0.255205034431233,0.216070874419001
17,"age_40_59","PR",24,2,0.0769230769230769,1,17,0.231001315253659,0.239637212436841,0.222365418070477
17,"age_40_59","RJ",633,400,0.387221684414327,1,17,0.352623297148844,0.360554895650348,0.34469169864734
17,"age_40_59","RN",21,7,0.25,1,17,0.329874704294718,0.351110515476501,0.308638893112935
17,"age_40_59","RO",18,9,0.333333333333333,1,17,0.373939236849395,0.398094322891841,0.34978415080695
17,"age_40_59","RS",81,7,0.0795454545454545,1,17,0.239816386461874,0.248202231899948,0.2314305410238
17,"age_40_59","SC",19,4,0.173913043478261,1,17,0.213157534925104,0.223282072170892,0.203032997679315
17,"age_40_59","SE",11,4,0.266666666666667,1,17,0.553730798853893,0.583610925342962,0.523850672364824
17,"age_40_59","SP",1652,322,0.163120567375887,1,17,0.200607069477575,0.203988919855437,0.197225219099713
17,"age_40_59","TO",3,3,0.5,1,17,0.366839189126481,0.40420691515273,0.329471463100231
17,"age_60","AC",1,8,0.888888888888889,1,17,0.597195138833496,0.63615271195353,0.558237565713462
17,"age_60","AL",37,66,0.640776699029126,1,17,0.595280211652544,0.612941077285351,0.577619346019737
17,"age_60","AM",152,394,0.721611721611722,1,17,0.585687759038513,0.597927494363421,0.573448023713605
17,"age_60","AP",3,23,0.884615384615385,1,17,0.648998989339629,0.687550503596691,0.610447475082566
17,"age_60","BA",37,53,0.588888888888889,1,17,0.562306155041057,0.572453664052572,0.552158646029542
17,"age_60","CE",282,466,0.622994652406417,1,17,0.581800952484708,0.590435384639665,0.57316652032975
17,"age_60","DF",14,6,0.3,1,17,0.47927312021056,0.493495555440992,0.465050684980129
17,"age_60","ES",8,67,0.893333333333333,1,17,0.738445390237244,0.754793486865157,0.72209729360933
17,"age_60","GO",12,12,0.5,1,17,0.593975915139381,0.605406212229506,0.582545618049256
17,"age_60","MA",59,168,0.740088105726872,1,17,0.631891791339111,0.648525767814332,0.61525781486389
17,"age_60","MG",32,33,0.507692307692308,1,17,0.489889137057484,0.497304965889927,0.482473308225042
17,"age_60","MS",0,1,1,1,17,0.548016622190082,0.567132908583802,0.528900335796362
17,"age_60","MT",2,4,0.666666666666667,1,17,0.524629750580784,0.545804685218182,0.503454815943387
17,"age_60","PA",225,433,0.658054711246201,1,17,0.625799091910702,0.63592408044287,0.615674103378534
17,"age_60","PB",33,47,0.5875,1,17,0.602729178683994,0.617341957401968,0.588116399966021
17,"age_60","PE",256,438,0.631123919308357,1,17,0.594112685857807,0.604269686120622,0.583955685594992
17,"age_60","PI",18,14,0.4375,1,17,0.472597099462236,0.490866426523994,0.454327772400479
17,"age_60","PR",21,14,0.4,1,17,0.499264541475874,0.508914216729217,0.48961486622253
17,"age_60","RJ",572,1102,0.658303464755078,1,17,0.632600052003182,0.63861850252557,0.626581601480795
17,"age_60","RN",14,20,0.588235294117647,1,17,0.581486096857744,0.598864929439476,0.564107264276011
17,"age_60","RO",4,18,0.818181818181818,1,17,0.631513490738082,0.653444002210965,0.6095829792652
17,"age_60","RS",59,33,0.358695652173913,1,17,0.512483627348045,0.521274825309813,0.503692429386277
17,"age_60","SC",16,16,0.5,1,17,0.504663193023444,0.516394023539817,0.492932362507071
17,"age_60","SE",5,5,0.5,1,17,0.777725377658306,0.79580914043019,0.759641614886421
17,"age_60","SP",1111,972,0.466634661545847,1,17,0.474374289909016,0.478109703016723,0.470638876801308
17,"age_60","TO",1,7,0.875,1,17,0.659383876478346,0.688927881995141,0.629839870961552
18,"age_0_19","AC",2,0,0,1,18,0.379606124857523,0.58388370056861,0.175328549146437
18,"age_0_19","AL",3,3,0.5,1,18,0.233168076275776,0.299769489480047,0.166566663071504
18,"age_0_19","AM",18,4,0.181818181818182,1,18,0.0851807227412881,0.102780894603193,0.067580550879383
18,"age_0_19","BA",4,4,0.5,1,18,0.132873179100466,0.161839791666571,0.103906566534361
18,"age_0_19","CE",41,14,0.254545454545455,1,18,0.158400697316726,0.187833366265054,0.128968028368398
18,"age_0_19","DF",1,0,0,1,18,0.0331390982710332,0.05621292138029,0.0100652751617764
18,"age_0_19","ES",2,0,0,1,18,0.239846334188837,0.330259020368585,0.14943364800909
18,"age_0_19","GO",1,0,0,1,18,0.131599723934803,0.175594621854556,0.08760482601505
18,"age_0_19","MA",5,1,0.166666666666667,1,18,0.206090603128868,0.27088768174853,0.141293524509206
18,"age_0_19","MG",1,0,0,1,18,0.0785865539103954,0.0998294247140435,0.0573436831067474
18,"age_0_19","MT",1,0,0,1,18,0.138473634494042,0.189093155751959,0.0878541132361246
18,"age_0_19","PA",11,4,0.266666666666667,1,18,0.137645220282028,0.164426615480283,0.110863825083773
18,"age_0_19","PB",3,1,0.25,1,18,0.106771872743219,0.145763294854429,0.0677804506320088
18,"age_0_19","PE",41,9,0.18,1,18,0.11849821221086,0.141829139888993,0.0951672845327281
18,"age_0_19","PR",2,0,0,1,18,0.0874626315264488,0.113576493665258,0.0613487693876401
18,"age_0_19","RJ",39,8,0.170212765957447,1,18,0.116289368418244,0.137907673557472,0.0946710632790162
18,"age_0_19","RN",1,1,0.5,1,18,0.1118317991156,0.163020335978271,0.0606432622529283
18,"age_0_19","RO",0,1,1,1,18,0.209394323269284,0.29097664649127,0.127812000047298
18,"age_0_19","RS",3,0,0,1,18,0.0883791286061493,0.116727760185736,0.0600304970265621
18,"age_0_19","SC",1,0,0,1,18,0.0939576991806618,0.128339645390694,0.0595757529706299
18,"age_0_19","SE",5,3,0.375,1,18,0.249472468707332,0.308564242425824,0.19038069498884
18,"age_0_19","SP",97,9,0.0849056603773585,1,18,0.0554653134821221,0.0640593500066033,0.0468712769576409
18,"age_20_39","AC",5,2,0.285714285714286,1,18,0.14615539264394,0.190297070853359,0.102013714434521
18,"age_20_39","AL",25,7,0.21875,1,18,0.241348810080729,0.273928846189476,0.208768773971982
18,"age_20_39","AM",171,20,0.104712041884817,1,18,0.122274129181791,0.133516071248447,0.111032187115136
18,"age_20_39","AP",5,3,0.375,1,18,0.186188074786131,0.23284778095796,0.139528368614302
18,"age_20_39","BA",42,9,0.176470588235294,1,18,0.193524396951144,0.208951129713113,0.178097664189176
18,"age_20_39","CE",162,38,0.19,1,18,0.18052391493216,0.193883715035806,0.167164114828515
18,"age_20_39","DF",18,1,0.0526315789473684,1,18,0.101393325674261,0.114458070653445,0.0883285806950757
18,"age_20_39","ES",16,9,0.36,1,18,0.302630961279836,0.342020228970505,0.263241693589167
18,"age_20_39","GO",11,3,0.214285714285714,1,18,0.191265747673328,0.206386515760871,0.176144979585785
18,"age_20_39","MA",53,14,0.208955223880597,1,18,0.203753351676021,0.230920560960248,0.176586142391793
18,"age_20_39","MG",24,4,0.142857142857143,1,18,0.11795242426362,0.126441865030068,0.109462983497173
18,"age_20_39","MS",2,0,0,1,18,0.107011619956217,0.124401837769178,0.0896214021432558
18,"age_20_39","MT",7,1,0.125,1,18,0.129796397004177,0.1491283948286,0.110464399179754
18,"age_20_39","PA",179,28,0.135265700483092,1,18,0.161202476763091,0.174846555901757,0.147558397624425
18,"age_20_39","PB",24,7,0.225806451612903,1,18,0.186284511631627,0.207205888122116,0.165363135141137
18,"age_20_39","PE",211,37,0.149193548387097,1,18,0.147075854624495,0.160311701239994,0.133840008008996
18,"age_20_39","PI",32,0,0,1,18,0.13486818842866,0.156626297458963,0.113110079398358
18,"age_20_39","PR",24,1,0.04,1,18,0.112813251346226,0.122394791423722,0.10323171126873
18,"age_20_39","RJ",260,73,0.219219219219219,1,18,0.210973668037107,0.222341752589291,0.199605583484923
18,"age_20_39","RN",17,5,0.227272727272727,1,18,0.190633043604077,0.216895314156015,0.164370773052139
18,"age_20_39","RO",9,4,0.307692307692308,1,18,0.227403916484896,0.256937650237296,0.197870182732495
18,"age_20_39","RS",31,2,0.0606060606060606,1,18,0.124839887350817,0.134417935937915,0.115261838763719
18,"age_20_39","SC",9,2,0.181818181818182,1,18,0.097775703063021,0.108280303728536,0.087271102397506
18,"age_20_39","SE",6,6,0.5,1,18,0.356794297304028,0.400521636628833,0.313066957979222
18,"age_20_39","SP",792,66,0.0769230769230769,1,18,0.09938037992919,0.103281328391348,0.095479431467032
18,"age_20_39","TO",4,0,0,1,18,0.228638508214129,0.275601865531821,0.181675150896437
18,"age_40_59","AC",8,3,0.272727272727273,1,18,0.325450895303944,0.369031284285684,0.281870506322205
18,"age_40_59","AL",68,41,0.376146788990826,1,18,0.350564656849583,0.372662732552542,0.328466581146624
18,"age_40_59","AM",236,84,0.2625,1,18,0.284456703919856,0.297377770552872,0.271535637286841
18,"age_40_59","AP",9,11,0.55,1,18,0.387815783841035,0.432696077449999,0.342935490232071
18,"age_40_59","BA",70,44,0.385964912280702,1,18,0.311961904807356,0.323914180476271,0.300009629138442
18,"age_40_59","CE",348,182,0.343396226415094,1,18,0.308717880225961,0.319941528672017,0.297494231779904
18,"age_40_59","DF",39,9,0.1875,1,18,0.196947194146415,0.208467251798004,0.185427136494826
18,"age_40_59","ES",19,30,0.612244897959184,1,18,0.465303139969629,0.491390142361345,0.439216137577913
18,"age_40_59","GO",30,7,0.189189189189189,1,18,0.320141245465992,0.332271513610952,0.308010977321032
18,"age_40_59","MA",89,61,0.406666666666667,1,18,0.381415048007482,0.404997489354892,0.357832606660072
18,"age_40_59","MG",66,16,0.195121951219512,1,18,0.224283484621678,0.231537329699632,0.217029639543723
18,"age_40_59","MS",4,2,0.333333333333333,1,18,0.242591032738686,0.259919591034561,0.22526247444281
18,"age_40_59","MT",20,3,0.130434782608696,1,18,0.272963773375366,0.291777949548252,0.254149597202481
18,"age_40_59","PA",303,159,0.344155844155844,1,18,0.321575336240783,0.334099257815829,0.309051414665736
18,"age_40_59","PB",55,37,0.402173913043478,1,18,0.344539078314204,0.362989529330863,0.326088627297544
18,"age_40_59","PE",331,170,0.339321357285429,1,18,0.287671825124464,0.299393132366658,0.27595051788227
18,"age_40_59","PI",33,8,0.195121951219512,1,18,0.231911303513396,0.25125145781663,0.212571149210162
18,"age_40_59","PR",38,6,0.136363636363636,1,18,0.228426588273417,0.237114494266208,0.219738682280627
18,"age_40_59","RJ",651,429,0.397222222222222,1,18,0.350698751377597,0.358661827302525,0.342735675452669
18,"age_40_59","RN",39,13,0.25,1,18,0.326591186889589,0.347856519339839,0.305325854439338
18,"age_40_59","RO",11,14,0.56,1,18,0.365168028818538,0.389341497828879,0.340994559808196
18,"age_40_59","RS",79,6,0.0705882352941176,1,18,0.235803138383314,0.244243823425771,0.227362453340858
18,"age_40_59","SC",27,2,0.0689655172413793,1,18,0.210130228982912,0.220312949670318,0.199947508295505
18,"age_40_59","SE",8,11,0.578947368421053,1,18,0.557287414512018,0.587231804884035,0.52734302414
